% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.352046650e+001 +5.430046650e+001 +5.430046650e+001 +0.0000e+000 +0.0000e+000
2 0 +8.669586017e+000 +4.944958602e+001 +4.944958602e+001 -1.1941e+000 -4.3415e+000
3 0 +2.579315496e+000 +4.335931550e+001 +4.335931550e+001 +1.7971e+000 +2.3113e-001
6 0 +2.178363802e+000 +4.295836380e+001 +4.295836380e+001 -1.6720e+000 -7.7284e-001
23 0 +4.655338600e-002 +4.082655339e+001 +4.082655339e+001 -2.4082e+000 -1.5516e+000
301 0 +1.492035491e-002 +4.079492035e+001 +4.079492035e+001 -2.3632e+000 -1.7828e+000
323 0 +4.827449239e-004 +4.078048274e+001 +4.078048274e+001 -2.3427e+000 -1.6494e+000
558 0 +1.878156549e-004 +4.078018782e+001 +4.078018782e+001 -2.5357e+000 -1.7644e+000
690 0 +9.034199807e-005 +4.078009034e+001 +4.078009034e+001 -2.4394e+000 -1.7547e+000
975 0 +4.168741282e-005 +4.078004169e+001 +4.078004169e+001 -2.5292e+000 -1.7710e+000
993 0 +2.694933541e-005 +4.078002695e+001 +4.078002695e+001 -2.5697e+000 -1.8103e+000
1020 0 +8.492122866e-006 +4.078000849e+001 +4.078000849e+001 -2.5411e+000 -1.8250e+000
1184 0 +8.229478240e-006 +4.078000823e+001 +4.078000823e+001 -2.5752e+000 -1.8254e+000
1220 0 +5.768616674e-006 +4.078000577e+001 +4.078000577e+001 -2.4953e+000 -1.7874e+000
1232 0 +1.856974670e-006 +4.078000186e+001 +4.078000186e+001 -2.5497e+000 -1.8223e+000
1320 0 +7.709721217e-008 +4.078000008e+001 +4.078000008e+001 -2.5251e+000 -1.8002e+000
1511 0 +7.076359054e-009 +4.078000001e+001 +4.078000001e+001 -2.5207e+000 -1.7894e+000
3584 0 +0.000000000e+000 +4.078000000e+001 +4.078000000e+001 -2.5149e+000 -1.7874e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.007714199e+001 +8.477141989e+000 +8.477141989e+000 +0.0000e+000 +0.0000e+000
2 0 +4.824595020e+000 +3.224595020e+000 +3.224595020e+000 +1.3336e+000 -3.6774e-001
27 0 +4.495128755e+000 +2.895128755e+000 +2.895128755e+000 -3.3212e+000 -3.2933e+000
28 0 +2.861078346e+000 +1.261078346e+000 +1.261078346e+000 +1.3584e-001 -2.6056e+000
40 0 +2.451226826e+000 +8.512268262e-001 +8.512268262e-001 -4.4680e+000 -4.7063e+000
42 0 +2.112789968e+000 +5.127899685e-001 +5.127899685e-001 +7.6687e-001 -4.2951e+000
75 0 +1.903575254e+000 +3.035752537e-001 +3.035752537e-001 +2.7151e+000 -2.2522e+000
116 0 +5.345834143e-002 -1.546541659e+000 -1.546541659e+000 +8.1666e-001 -1.8744e+000
219 0 +3.143047171e-002 -1.568569528e+000 -1.568569528e+000 +5.2091e-001 -2.0018e+000
239 0 +1.681817109e-002 -1.583181829e+000 -1.583181829e+000 +1.5804e+000 -1.9869e+000
246 0 +3.999728442e-004 -1.599600027e+000 -1.599600027e+000 +9.2541e-001 -1.9868e+000
415 0 +2.300069076e-004 -1.599769993e+000 -1.599769993e+000 +1.2698e+000 -2.0435e+000
707 0 +1.778164076e-004 -1.599822184e+000 -1.599822184e+000 +9.9000e-001 -1.9849e+000
715 0 +1.693755360e-004 -1.599830624e+000 -1.599830624e+000 +1.1052e+000 -2.0409e+000
907 0 +1.141284440e-004 -1.599885872e+000 -1.599885872e+000 +1.2192e+000 -2.0411e+000
980 0 +2.254375442e-006 -1.599997746e+000 -1.599997746e+000 +1.1260e+000 -2.0231e+000
1102 0 +1.183986242e-008 -1.599999988e+000 -1.599999988e+000 +1.1351e+000 -2.0104e+000
1565 0 +1.094012658e-008 -1.599999989e+000 -1.599999989e+000 +1.1173e+000 -2.0134e+000
1586 0 +5.324465757e-009 -1.599999995e+000 -1.599999995e+000 +1.1254e+000 -2.0101e+000
