% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.283102266e+005 +2.283461266e+005 +2.283461266e+005 +0.0000e+000 +0.0000e+000
2 0 +1.695036563e+003 +1.730936563e+003 +1.730936563e+003 +4.3038e+000 +3.0072e+000
29 0 +3.690503677e+001 +7.280503677e+001 +7.280503677e+001 +4.7082e+000 +2.5372e+000
44 0 +1.835668038e+001 +5.425668038e+001 +5.425668038e+001 +4.7287e+000 +2.8475e-003
64 0 +1.198664937e+001 +4.788664937e+001 +4.788664937e+001 +4.4602e+000 -1.6182e+000
80 0 +7.887187665e+000 +4.378718767e+001 +4.378718767e+001 +4.2248e+000 -8.3140e-001
116 0 +6.916375930e+000 +4.281637593e+001 +4.281637593e+001 +3.9564e+000 -1.5595e+000
313 0 +3.918458115e+000 +3.981845811e+001 +3.981845811e+001 +3.3494e+000 +1.5285e+000
423 0 +2.617740871e+000 +3.851774087e+001 +3.851774087e+001 +3.3379e+000 +1.1600e+000
432 0 +2.542463741e+000 +3.844246374e+001 +3.844246374e+001 +3.3967e+000 +9.0813e-001
443 0 +4.872844020e-001 +3.638728440e+001 +3.638728440e+001 +3.0066e+000 +1.1211e+000
597 0 +1.309378959e-001 +3.603093790e+001 +3.603093790e+001 +2.8974e+000 +8.2699e-001
808 0 +9.954354378e-002 +3.599954354e+001 +3.599954354e+001 +2.9058e+000 +9.7448e-001
908 0 +4.456780108e-002 +3.594456780e+001 +3.594456780e+001 +2.8514e+000 +1.0851e+000
1008 0 +3.720392591e-002 +3.593720393e+001 +3.593720393e+001 +2.8242e+000 +1.1404e+000
1227 0 +1.975477760e-002 +3.591975478e+001 +3.591975478e+001 +2.8282e+000 +1.0189e+000
1372 0 +1.805165502e-002 +3.591805166e+001 +3.591805166e+001 +2.8257e+000 +1.0805e+000
1410 0 +4.724686223e-003 +3.590472469e+001 +3.590472469e+001 +2.8033e+000 +1.0972e+000
1508 0 +1.472119546e-003 +3.590147212e+001 +3.590147212e+001 +2.7921e+000 +1.0894e+000
1696 0 +1.406512606e-003 +3.590140651e+001 +3.590140651e+001 +2.7933e+000 +1.0978e+000
1894 0 +1.011807465e-003 +3.590101181e+001 +3.590101181e+001 +2.7897e+000 +1.1105e+000
2008 0 +5.496112474e-005 +3.590005496e+001 +3.590005496e+001 +2.7833e+000 +1.1098e+000
2332 0 +4.495713785e-005 +3.590004496e+001 +3.590004496e+001 +2.7828e+000 +1.1139e+000
2460 0 +3.309998704e-006 +3.590000331e+001 +3.590000331e+001 +2.7820e+000 +1.1133e+000
3370 0 +4.346319002e-007 +3.590000043e+001 +3.590000043e+001 +2.7817e+000 +1.1135e+000
4132 0 +1.046804243e-007 +3.590000010e+001 +3.590000010e+001 +2.7816e+000 +1.1136e+000
4812 0 +9.753009778e-008 +3.590000010e+001 +3.590000010e+001 +2.7816e+000 +1.1136e+000
4832 0 +6.007094555e-008 +3.590000006e+001 +3.590000006e+001 +2.7816e+000 +1.1136e+000
4921 0 +4.262656716e-008 +3.590000004e+001 +3.590000004e+001 +2.7816e+000 +1.1136e+000
4932 0 +2.426917689e-008 +3.590000002e+001 +3.590000002e+001 +2.7816e+000 +1.1136e+000
5032 0 +1.863993049e-008 +3.590000002e+001 +3.590000002e+001 +2.7816e+000 +1.1136e+000
5454 0 +1.534393590e-008 +3.590000002e+001 +3.590000002e+001 +2.7816e+000 +1.1136e+000
5593 0 +3.122373471e-009 +3.590000000e+001 +3.590000000e+001 +2.7816e+000 +1.1136e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.213706503e+004 +1.216843503e+004 +1.216843503e+004 +0.0000e+000 +0.0000e+000
4 0 +9.284975244e+003 +9.316345244e+003 +9.316345244e+003 +3.4524e+000 -9.8161e-001
7 0 +8.792804824e+001 +1.192980482e+002 +1.192980482e+002 +3.5657e+000 +1.2869e+000
15 0 +2.580989863e+000 +3.395098986e+001 +3.395098986e+001 +6.1236e-002 +2.9242e+000
43 0 +1.418166220e+000 +3.278816622e+001 +3.278816622e+001 +1.1368e-001 +1.7554e+000
215 0 +4.886545440e-001 +3.185865454e+001 +3.185865454e+001 -2.2689e-001 +2.5007e+000
243 0 +1.233443717e-001 +3.149334437e+001 +3.149334437e+001 -1.9400e-001 +2.0168e+000
630 0 +7.078741510e-002 +3.144078742e+001 +3.144078742e+001 -2.1382e-001 +1.9744e+000
