% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.899082053e+002 +7.806982053e+002 +7.806982053e+002
3 0 +7.369205012e+002 +7.277105012e+002 +7.277105012e+002
9 0 +6.825502707e+002 +6.733402707e+002 +6.733402707e+002
25 0 +6.528829656e+002 +6.436729656e+002 +6.436729656e+002
47 0 +5.965131038e+002 +5.873031038e+002 +5.873031038e+002
110 0 +5.823225307e+002 +5.731125307e+002 +5.731125307e+002
114 0 +5.055087992e+002 +4.962987992e+002 +4.962987992e+002
132 0 +4.492758755e+002 +4.400658755e+002 +4.400658755e+002
169 0 +4.199819970e+002 +4.107719970e+002 +4.107719970e+002
203 0 +3.794596471e+002 +3.702496471e+002 +3.702496471e+002
242 0 +3.635873852e+002 +3.543773852e+002 +3.543773852e+002
303 0 +3.372020859e+002 +3.279920859e+002 +3.279920859e+002
366 0 +3.281536353e+002 +3.189436353e+002 +3.189436353e+002
368 0 +3.101360161e+002 +3.009260161e+002 +3.009260161e+002
449 0 +3.014336871e+002 +2.922236871e+002 +2.922236871e+002
512 0 +2.819278161e+002 +2.727178161e+002 +2.727178161e+002
545 0 +2.504930273e+002 +2.412830273e+002 +2.412830273e+002
557 0 +2.345871575e+002 +2.253771575e+002 +2.253771575e+002
644 0 +2.335837977e+002 +2.243737977e+002 +2.243737977e+002
670 0 +2.071854893e+002 +1.979754893e+002 +1.979754893e+002
690 0 +1.969745363e+002 +1.877645363e+002 +1.877645363e+002
724 0 +1.806507416e+002 +1.714407416e+002 +1.714407416e+002
794 0 +1.772123838e+002 +1.680023838e+002 +1.680023838e+002
882 0 +1.495323346e+002 +1.403223346e+002 +1.403223346e+002
1082 0 +1.474163147e+002 +1.382063147e+002 +1.382063147e+002
1214 0 +1.442826347e+002 +1.350726347e+002 +1.350726347e+002
1385 0 +1.385190395e+002 +1.293090395e+002 +1.293090395e+002
1540 0 +1.377427800e+002 +1.285327800e+002 +1.285327800e+002
1783 0 +1.308074354e+002 +1.215974354e+002 +1.215974354e+002
2177 0 +1.233674601e+002 +1.141574601e+002 +1.141574601e+002
2478 0 +1.184672746e+002 +1.092572746e+002 +1.092572746e+002
2942 0 +1.172764512e+002 +1.080664512e+002 +1.080664512e+002
3340 0 +1.128247174e+002 +1.036147174e+002 +1.036147174e+002
4782 0 +1.083064024e+002 +9.909640241e+001 +9.909640241e+001
5324 0 +1.047804052e+002 +9.557040521e+001 +9.557040521e+001
5371 0 +1.020076674e+002 +9.279766743e+001 +9.279766743e+001
7310 0 +9.958349777e+001 +9.037349777e+001 +9.037349777e+001
7489 0 +9.547869056e+001 +8.626869056e+001 +8.626869056e+001
8042 0 +8.865123304e+001 +7.944123304e+001 +7.944123304e+001
9108 0 +8.700977674e+001 +7.779977674e+001 +7.779977674e+001
9138 0 +8.460018145e+001 +7.539018145e+001 +7.539018145e+001
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.899082053e+002 +1.445898205e+003 +1.445898205e+003
6 0 +6.916671126e+002 +1.347657113e+003 +1.347657113e+003
7 0 +6.375779736e+002 +1.293567974e+003 +1.293567974e+003
33 0 +6.170720099e+002 +1.273062010e+003 +1.273062010e+003
70 0 +6.107673270e+002 +1.266757327e+003 +1.266757327e+003
73 0 +6.001755191e+002 +1.256165519e+003 +1.256165519e+003
107 0 +5.698433458e+002 +1.225833346e+003 +1.225833346e+003
108 0 +4.920299815e+002 +1.148019981e+003 +1.148019981e+003
178 0 +4.657698951e+002 +1.121759895e+003 +1.121759895e+003
217 0 +4.320872850e+002 +1.088077285e+003 +1.088077285e+003
296 0 +4.233437076e+002 +1.079333708e+003 +1.079333708e+003
297 0 +4.050195004e+002 +1.061009500e+003 +1.061009500e+003
309 0 +3.492060730e+002 +1.005196073e+003 +1.005196073e+003
440 0 +3.008815120e+002 +9.568715120e+002 +9.568715120e+002
571 0 +2.878911057e+002 +9.438811057e+002 +9.438811057e+002
574 0 +2.788523567e+002 +9.348423567e+002 +9.348423567e+002
763 0 +2.653588214e+002 +9.213488214e+002 +9.213488214e+002
898 0 +2.571442101e+002 +9.131342101e+002 +9.131342101e+002
963 0 +2.399010321e+002 +8.958910321e+002 +8.958910321e+002
1019 0 +2.394840744e+002 +8.954740744e+002 +8.954740744e+002
1026 0 +2.274053086e+002 +8.833953086e+002 +8.833953086e+002
1226 0 +2.076727110e+002 +8.636627110e+002 +8.636627110e+002
2164 0 +1.990494218e+002 +8.550394218e+002 +8.550394218e+002
3260 0 +1.939456220e+002 +8.499356220e+002 +8.499356220e+002
3566 0 +1.883370480e+002 +8.443270480e+002 +8.443270480e+002
