% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.074075597e+001 +2.380075597e+001 +2.380075597e+001 +0.0000e+000 +0.0000e+000
2 0 +6.317797503e+000 -1.062220250e+001 -1.062220250e+001 +2.1464e+000 +4.5466e+000
3 0 +3.382005518e+000 -1.355799448e+001 -1.355799448e+001 +3.6428e+000 +1.7943e+000
34 0 +3.282748786e+000 -1.365725121e+001 -1.365725121e+001 +3.3575e+000 +1.3216e+000
40 0 +1.241143044e+000 -1.569885696e+001 -1.569885696e+001 +3.8013e+000 +2.5885e+000
204 0 +1.034114786e+000 -1.590588521e+001 -1.590588521e+001 +3.7613e+000 +2.4260e+000
302 0 +8.428609777e-001 -1.609713902e+001 -1.609713902e+001 +3.4723e+000 +2.5584e+000
358 0 +2.561568445e-001 -1.668384316e+001 -1.668384316e+001 +3.6921e+000 +2.3172e+000
665 0 +2.327375980e-001 -1.670726240e+001 -1.670726240e+001 +3.7174e+000 +2.4857e+000
738 0 +3.224843984e-002 -1.690775156e+001 -1.690775156e+001 +3.6562e+000 +2.5765e+000
929 0 +1.640802654e-002 -1.692359197e+001 -1.692359197e+001 +3.6554e+000 +2.5428e+000
1629 0 +7.552568813e-003 -1.693244743e+001 -1.693244743e+001 +3.6554e+000 +2.5440e+000
1829 0 +3.035398023e-003 -1.693696460e+001 -1.693696460e+001 +3.6556e+000 +2.5525e+000
2129 0 +2.643272030e-003 -1.693735673e+001 -1.693735673e+001 +3.6555e+000 +2.5507e+000
2429 0 +1.738784343e-003 -1.693826122e+001 -1.693826122e+001 +3.6555e+000 +2.5505e+000
2729 0 +1.524106301e-003 -1.693847589e+001 -1.693847589e+001 +3.6555e+000 +2.5503e+000
3001 0 +1.142645704e-003 -1.693885735e+001 -1.693885735e+001 +3.6563e+000 +2.5499e+000
3333 0 +2.611851173e-004 -1.693973881e+001 -1.693973881e+001 +3.6560e+000 +2.5497e+000
3376 0 +2.342384144e-004 -1.693976576e+001 -1.693976576e+001 +3.6560e+000 +2.5495e+000
4729 0 +8.366823135e-005 -1.693991633e+001 -1.693991633e+001 +3.6560e+000 +2.5496e+000
4887 0 +7.173246448e-005 -1.693992827e+001 -1.693992827e+001 +3.6560e+000 +2.5496e+000
4929 0 +3.100138549e-005 -1.693996900e+001 -1.693996900e+001 +3.6560e+000 +2.5496e+000
5029 0 +2.941317635e-005 -1.693997059e+001 -1.693997059e+001 +3.6560e+000 +2.5496e+000
5433 0 +2.878706863e-005 -1.693997121e+001 -1.693997121e+001 +3.6560e+000 +2.5496e+000
5538 0 +1.569814889e-005 -1.693998430e+001 -1.693998430e+001 +3.6560e+000 +2.5496e+000
5810 0 +5.406905718e-006 -1.693999459e+001 -1.693999459e+001 +3.6560e+000 +2.5496e+000
6410 0 +7.566929767e-007 -1.693999924e+001 -1.693999924e+001 +3.6560e+000 +2.5496e+000
7259 0 +7.188906750e-007 -1.693999928e+001 -1.693999928e+001 +3.6560e+000 +2.5496e+000
7410 0 +3.959277954e-007 -1.693999960e+001 -1.693999960e+001 +3.6560e+000 +2.5496e+000
7838 0 +3.830167650e-007 -1.693999962e+001 -1.693999962e+001 +3.6560e+000 +2.5496e+000
7982 0 +3.053100137e-007 -1.693999969e+001 -1.693999969e+001 +3.6560e+000 +2.5496e+000
8182 0 +2.913337269e-007 -1.693999971e+001 -1.693999971e+001 +3.6560e+000 +2.5496e+000
8282 0 +2.785243431e-007 -1.693999972e+001 -1.693999972e+001 +3.6560e+000 +2.5496e+000
8338 0 +2.090209712e-007 -1.693999979e+001 -1.693999979e+001 +3.6560e+000 +2.5496e+000
8429 0 +1.904490396e-007 -1.693999981e+001 -1.693999981e+001 +3.6560e+000 +2.5496e+000
8782 0 +1.764748738e-007 -1.693999982e+001 -1.693999982e+001 +3.6560e+000 +2.5496e+000
8858 0 +6.507420736e-008 -1.693999993e+001 -1.693999993e+001 +3.6560e+000 +2.5496e+000
8859 0 +8.069676483e-009 -1.693999999e+001 -1.693999999e+001 +3.6560e+000 +2.5496e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.207574042e+001 +4.088574042e+001 +4.088574042e+001 +0.0000e+000 +0.0000e+000
2 0 +1.423885924e+001 +3.304885924e+001 +3.304885924e+001 -3.5217e+000 -2.3759e+000
6 0 +4.121473791e+000 +2.293147379e+001 +2.293147379e+001 +2.4804e+000 +2.5176e+000
90 0 +2.713759688e+000 +2.152375969e+001 +2.152375969e+001 +1.3403e+000 +1.4589e+000
141 0 +2.441463907e+000 +2.125146391e+001 +2.125146391e+001 -1.5391e+000 +2.4677e+000
157 0 +1.757583935e+000 +2.056758393e+001 +2.056758393e+001 -1.3271e+000 +2.1045e+000
312 0 +1.461063266e+000 +2.027106327e+001 +2.027106327e+001 -1.5714e+000 +1.9244e+000
461 0 +1.100337317e+000 +1.991033732e+001 +1.991033732e+001 +3.5305e-001 +1.9997e+000
485 0 +4.986952826e-001 +1.930869528e+001 +1.930869528e+001 +2.2598e-001 +1.7513e+000
542 0 +6.575424983e-002 +1.887575425e+001 +1.887575425e+001 -1.8219e-001 +1.7615e+000
1450 0 +3.735943876e-002 +1.884735944e+001 +1.884735944e+001 -2.0132e-001 +1.7901e+000
1750 0 +1.980946544e-002 +1.882980947e+001 +1.882980947e+001 -1.9448e-001 +1.7864e+000
1807 0 +9.808147967e-003 +1.881980815e+001 +1.881980815e+001 -1.8813e-001 +1.7830e+000
1850 0 +8.866635550e-003 +1.881886664e+001 +1.881886664e+001 -1.9125e-001 +1.7834e+000
1925 0 +8.008471212e-003 +1.881800847e+001 +1.881800847e+001 -1.9423e-001 +1.7786e+000
2050 0 +3.479278824e-003 +1.881347928e+001 +1.881347928e+001 -1.9251e-001 +1.7816e+000
2250 0 +3.382132502e-003 +1.881338213e+001 +1.881338213e+001 -1.9058e-001 +1.7818e+000
2476 0 +3.173714250e-003 +1.881317371e+001 +1.881317371e+001 -1.8927e-001 +1.7815e+000
2617 0 +1.140133780e-003 +1.881114013e+001 +1.881114013e+001 -1.9219e-001 +1.7807e+000
2950 0 +3.731626098e-004 +1.881037316e+001 +1.881037316e+001 -1.9126e-001 +1.7808e+000
3042 0 +2.907578946e-004 +1.881029076e+001 +1.881029076e+001 -1.9114e-001 +1.7807e+000
3650 0 +2.936588841e-005 +1.881002937e+001 +1.881002937e+001 -1.9117e-001 +1.7808e+000
4443 0 +1.369139444e-005 +1.881001369e+001 +1.881001369e+001 -1.9120e-001 +1.7808e+000
5050 0 +1.119190062e-005 +1.881001119e+001 +1.881001119e+001 -1.9120e-001 +1.7808e+000
5320 0 +2.669514238e-006 +1.881000267e+001 +1.881000267e+001 -1.9120e-001 +1.7808e+000
5820 0 +1.911144658e-006 +1.881000191e+001 +1.881000191e+001 -1.9120e-001 +1.7808e+000
5850 0 +1.797215049e-006 +1.881000180e+001 +1.881000180e+001 -1.9120e-001 +1.7808e+000
5980 0 +1.697856721e-006 +1.881000170e+001 +1.881000170e+001 -1.9120e-001 +1.7808e+000
6029 0 +1.301442602e-006 +1.881000130e+001 +1.881000130e+001 -1.9120e-001 +1.7808e+000
6030 0 +7.878180952e-007 +1.881000079e+001 +1.881000079e+001 -1.9120e-001 +1.7808e+000
6530 0 +7.691018347e-007 +1.881000077e+001 +1.881000077e+001 -1.9120e-001 +1.7808e+000
6534 0 +2.563873380e-007 +1.881000026e+001 +1.881000026e+001 -1.9120e-001 +1.7808e+000
7243 0 +1.530933780e-007 +1.881000015e+001 +1.881000015e+001 -1.9120e-001 +1.7808e+000
7543 0 +8.473815072e-008 +1.881000008e+001 +1.881000008e+001 -1.9120e-001 +1.7808e+000
7643 0 +8.203553392e-008 +1.881000008e+001 +1.881000008e+001 -1.9120e-001 +1.7808e+000
7843 0 +7.316519657e-008 +1.881000007e+001 +1.881000007e+001 -1.9120e-001 +1.7808e+000
8030 0 +6.110351336e-008 +1.881000006e+001 +1.881000006e+001 -1.9120e-001 +1.7808e+000
8443 0 +2.837148827e-008 +1.881000003e+001 +1.881000003e+001 -1.9120e-001 +1.7808e+000
8543 0 +1.468148980e-008 +1.881000001e+001 +1.881000001e+001 -1.9120e-001 +1.7808e+000
8743 0 +6.416563281e-009 +1.881000001e+001 +1.881000001e+001 -1.9120e-001 +1.7808e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.129627523e+001 +3.344462752e+002 +3.344462752e+002 +0.0000e+000 +0.0000e+000
3 0 +3.970001025e+001 +3.128500103e+002 +3.128500103e+002 -5.0728e-001 +2.5528e+000
4 0 +1.307406927e+001 +2.862240693e+002 +2.862240693e+002 +2.4058e-001 +3.4523e+000
8 0 +3.765340774e+000 +2.769153408e+002 +2.769153408e+002 -4.4501e+000 +2.7128e+000
26 0 +1.357172562e+000 +2.745071726e+002 +2.745071726e+002 -3.5279e+000 +4.5270e+000
216 0 +3.753695341e-001 +2.735253695e+002 +2.735253695e+002 -3.5411e+000 +4.0654e+000
919 0 +3.684643816e-001 +2.735184644e+002 +2.735184644e+002 -3.4390e+000 +4.1725e+000
1053 0 +3.464000774e-001 +2.734964001e+002 +2.734964001e+002 -3.4358e+000 +3.9140e+000
1072 0 +2.619686121e-001 +2.734119686e+002 +2.734119686e+002 -3.5267e+000 +3.8422e+000
1124 0 +1.373038637e-001 +2.732873039e+002 +2.732873039e+002 -3.5526e+000 +3.7327e+000
1138 0 +3.840957979e-002 +2.731884096e+002 +2.731884096e+002 -3.5912e+000 +3.7264e+000
