% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.445170813e+003 +1.538110813e+003 +1.538110813e+003
279 0 +9.168479714e+002 +1.009787971e+003 +1.009787971e+003
324 0 +9.077363517e+002 +1.000676352e+003 +1.000676352e+003
360 0 +7.571025517e+002 +8.500425517e+002 +8.500425517e+002
524 0 +6.168958964e+002 +7.098358964e+002 +7.098358964e+002
723 0 +5.860717781e+002 +6.790117781e+002 +6.790117781e+002
933 0 +5.711421315e+002 +6.640821315e+002 +6.640821315e+002
974 0 +5.526878454e+002 +6.456278454e+002 +6.456278454e+002
1008 0 +4.621181776e+002 +5.550581776e+002 +5.550581776e+002
1117 0 +4.490777091e+002 +5.420177091e+002 +5.420177091e+002
1238 0 +4.147832623e+002 +5.077232623e+002 +5.077232623e+002
1333 0 +3.947246876e+002 +4.876646876e+002 +4.876646876e+002
1463 0 +3.629362355e+002 +4.558762355e+002 +4.558762355e+002
1511 0 +3.179906844e+002 +4.109306844e+002 +4.109306844e+002
1537 0 +3.125766174e+002 +4.055166174e+002 +4.055166174e+002
1743 0 +2.986371324e+002 +3.915771324e+002 +3.915771324e+002
1789 0 +2.927461141e+002 +3.856861141e+002 +3.856861141e+002
2055 0 +2.865898262e+002 +3.795298262e+002 +3.795298262e+002
2138 0 +2.743210068e+002 +3.672610068e+002 +3.672610068e+002
2629 0 +2.532987955e+002 +3.462387955e+002 +3.462387955e+002
2715 0 +2.503235927e+002 +3.432635927e+002 +3.432635927e+002
2866 0 +2.397086524e+002 +3.326486524e+002 +3.326486524e+002
2943 0 +2.321364061e+002 +3.250764061e+002 +3.250764061e+002
3213 0 +2.265987499e+002 +3.195387499e+002 +3.195387499e+002
5116 0 +2.233807352e+002 +3.163207352e+002 +3.163207352e+002
15089 0 +2.183987375e+002 +3.113387375e+002 +3.113387375e+002
15804 0 +2.124042449e+002 +3.053442449e+002 +3.053442449e+002
22210 0 +1.951029241e+002 +2.880429241e+002 +2.880429241e+002
22469 0 +1.945698390e+002 +2.875098390e+002 +2.875098390e+002
22806 0 +1.900532477e+002 +2.829932477e+002 +2.829932477e+002
23215 0 +1.853281822e+002 +2.782681822e+002 +2.782681822e+002
23249 0 +1.809013934e+002 +2.738413934e+002 +2.738413934e+002
23616 0 +1.765280325e+002 +2.694680325e+002 +2.694680325e+002
25061 0 +1.737469433e+002 +2.666869433e+002 +2.666869433e+002
26427 0 +1.692900777e+002 +2.622300777e+002 +2.622300777e+002
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.071631794e+003 +2.106981794e+003 +2.106981794e+003
224 0 +1.972027142e+003 +2.007377142e+003 +2.007377142e+003
305 0 +1.645927280e+003 +1.681277280e+003 +1.681277280e+003
438 0 +1.597723859e+003 +1.633073859e+003 +1.633073859e+003
602 0 +1.518551530e+003 +1.553901530e+003 +1.553901530e+003
647 0 +1.501119236e+003 +1.536469236e+003 +1.536469236e+003
705 0 +1.416432977e+003 +1.451782977e+003 +1.451782977e+003
815 0 +1.402803235e+003 +1.438153235e+003 +1.438153235e+003
860 0 +1.367584931e+003 +1.402934931e+003 +1.402934931e+003
921 0 +1.330003118e+003 +1.365353118e+003 +1.365353118e+003
972 0 +1.249288588e+003 +1.284638588e+003 +1.284638588e+003
1017 0 +1.191661201e+003 +1.227011201e+003 +1.227011201e+003
1192 0 +1.137613396e+003 +1.172963396e+003 +1.172963396e+003
1215 0 +1.115933804e+003 +1.151283804e+003 +1.151283804e+003
1245 0 +1.092635988e+003 +1.127985988e+003 +1.127985988e+003
1305 0 +1.039458489e+003 +1.074808489e+003 +1.074808489e+003
