% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.926270080e+000 +8.140627008e+001 +8.140627008e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000
35 0 +1.167838640e+000 +8.064783864e+001 +8.064783864e+001 -6.7020e-001 -6.2001e-001 -8.9062e-001
202 0 +4.579552867e-001 +7.993795529e+001 +7.993795529e+001 -2.0584e-001 -1.6416e+000 -8.3621e-001
236 0 +4.234822234e-001 +7.990348222e+001 +7.990348222e+001 -6.7106e-002 -7.7597e-001 -1.1437e+000
402 0 +2.742328292e-001 +7.975423283e+001 +7.975423283e+001 +8.0515e-002 -1.0364e+000 -1.2036e+000
411 0 +1.557739240e-001 +7.963577392e+001 +7.963577392e+001 +3.4663e-001 -9.1111e-001 -4.2971e-001
413 0 +7.105221328e-002 +7.955105221e+001 +7.955105221e+001 +2.8879e-001 -1.4033e+000 -8.1873e-001
512 0 +4.478455019e-002 +7.952478455e+001 +7.952478455e+001 +1.0270e-001 -1.0314e+000 -6.4321e-001
534 0 +2.714732700e-002 +7.950714733e+001 +7.950714733e+001 +2.2064e-001 -1.3180e+000 -7.1313e-001
742 0 +1.367722437e-002 +7.949367722e+001 +7.949367722e+001 +2.6207e-001 -1.2389e+000 -6.4121e-001
777 0 +1.033022928e-002 +7.949033023e+001 +7.949033023e+001 +2.6667e-001 -1.2434e+000 -6.7265e-001
842 0 +8.383585835e-003 +7.948838359e+001 +7.948838359e+001 +2.4320e-001 -1.1076e+000 -8.0060e-001
845 0 +3.049851706e-003 +7.948304985e+001 +7.948304985e+001 +2.6355e-001 -1.1860e+000 -6.7839e-001
1042 0 +3.723771623e-004 +7.948037238e+001 +7.948037238e+001 +2.5509e-001 -1.1430e+000 -7.3734e-001
1145 0 +3.018198559e-005 +7.948003018e+001 +7.948003018e+001 +2.5067e-001 -1.1587e+000 -7.1930e-001
1257 0 +2.287855739e-005 +7.948002288e+001 +7.948002288e+001 +2.5310e-001 -1.1586e+000 -7.1958e-001
1315 0 +9.960807517e-006 +7.948000996e+001 +7.948000996e+001 +2.5393e-001 -1.1597e+000 -7.2367e-001
1512 0 +5.855037031e-006 +7.948000586e+001 +7.948000586e+001 +2.5221e-001 -1.1576e+000 -7.2181e-001
2042 0 +3.975489875e-007 +7.948000040e+001 +7.948000040e+001 +2.5296e-001 -1.1565e+000 -7.2348e-001
2753 0 +3.461528593e-007 +7.948000035e+001 +7.948000035e+001 +2.5307e-001 -1.1568e+000 -7.2348e-001
2819 0 +1.404949046e-007 +7.948000014e+001 +7.948000014e+001 +2.5311e-001 -1.1567e+000 -7.2385e-001
2973 0 +9.063438711e-008 +7.948000009e+001 +7.948000009e+001 +2.5264e-001 -1.1570e+000 -7.2384e-001
3019 0 +7.995737406e-009 +7.948000001e+001 +7.948000001e+001 +2.5278e-001 -1.1567e+000 -7.2393e-001
