% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.449670211e+004 +3.395020211e+004 +3.395020211e+004
416 0 +3.395378445e+004 +3.340728445e+004 +3.340728445e+004
446 0 +3.295659923e+004 +3.241009923e+004 +3.241009923e+004
460 0 +3.072263267e+004 +3.017613267e+004 +3.017613267e+004
505 0 +1.848049246e+004 +1.793399246e+004 +1.793399246e+004
610 0 +1.703668996e+004 +1.649018996e+004 +1.649018996e+004
630 0 +1.582681586e+004 +1.528031586e+004 +1.528031586e+004
633 0 +1.415154425e+004 +1.360504425e+004 +1.360504425e+004
646 0 +1.291427681e+004 +1.236777681e+004 +1.236777681e+004
821 0 +1.128005909e+004 +1.073355909e+004 +1.073355909e+004
824 0 +9.039888430e+003 +8.493388430e+003 +8.493388430e+003
933 0 +8.367734554e+003 +7.821234554e+003 +7.821234554e+003
954 0 +5.425299902e+003 +4.878799902e+003 +4.878799902e+003
1026 0 +4.018299488e+003 +3.471799488e+003 +3.471799488e+003
1119 0 +2.873400027e+003 +2.326900027e+003 +2.326900027e+003
1205 0 +2.660208380e+003 +2.113708380e+003 +2.113708380e+003
1223 0 +2.053353338e+003 +1.506853338e+003 +1.506853338e+003
1325 0 +1.951773450e+003 +1.405273450e+003 +1.405273450e+003
1375 0 +1.709536907e+003 +1.163036907e+003 +1.163036907e+003
1406 0 +1.365510143e+003 +8.190101433e+002 +8.190101433e+002
1421 0 +1.255879739e+003 +7.093797389e+002 +7.093797389e+002
1425 0 +1.169754110e+003 +6.232541101e+002 +6.232541101e+002
1504 0 +9.958163811e+002 +4.493163811e+002 +4.493163811e+002
1506 0 +8.912881690e+002 +3.447881690e+002 +3.447881690e+002
1521 0 +8.626686963e+002 +3.161686963e+002 +3.161686963e+002
1604 0 +6.828984774e+002 +1.363984774e+002 +1.363984774e+002
1654 0 +6.505110182e+002 +1.040110182e+002 +1.040110182e+002
1685 0 +6.443851940e+002 +9.788519404e+001 +9.788519404e+001
1702 0 +4.837733475e+002 -6.272665252e+001 -6.272665252e+001
1717 0 +4.015274226e+002 -1.449725774e+002 -1.449725774e+002
1802 0 +3.212493413e+002 -2.252506587e+002 -2.252506587e+002
1805 0 +2.645242163e+002 -2.819757837e+002 -2.819757837e+002
1817 0 +2.296818838e+002 -3.168181162e+002 -3.168181162e+002
1902 0 +1.979963957e+002 -3.485036043e+002 -3.485036043e+002
1905 0 +1.510455580e+002 -3.954544420e+002 -3.954544420e+002
1936 0 +1.397090392e+002 -4.067909608e+002 -4.067909608e+002
2005 0 +1.243844195e+002 -4.221155805e+002 -4.221155805e+002
2008 0 +1.202667604e+002 -4.262332396e+002 -4.262332396e+002
2010 0 +1.133835608e+002 -4.331164392e+002 -4.331164392e+002
2049 0 +1.069695687e+002 -4.395304313e+002 -4.395304313e+002
2061 0 +9.331858155e+001 -4.531814185e+002 -4.531814185e+002
2105 0 +8.233430418e+001 -4.641656958e+002 -4.641656958e+002
2115 0 +6.072115482e+001 -4.857788452e+002 -4.857788452e+002
2207 0 +5.335220463e+001 -4.931477954e+002 -4.931477954e+002
2233 0 +4.740923608e+001 -4.990907639e+002 -4.990907639e+002
2304 0 +4.529377405e+001 -5.012062260e+002 -5.012062260e+002
2310 0 +4.425183051e+001 -5.022481695e+002 -5.022481695e+002
2316 0 +4.348796530e+001 -5.030120347e+002 -5.030120347e+002
2338 0 +3.669896848e+001 -5.098010315e+002 -5.098010315e+002
2404 0 +3.269930635e+001 -5.138006936e+002 -5.138006936e+002
2411 0 +3.054082788e+001 -5.159591721e+002 -5.159591721e+002
2484 0 +2.905908644e+001 -5.174409136e+002 -5.174409136e+002
2486 0 +2.855484923e+001 -5.179451508e+002 -5.179451508e+002
2504 0 +2.798800828e+001 -5.185119917e+002 -5.185119917e+002
2509 0 +2.644958728e+001 -5.200504127e+002 -5.200504127e+002
2517 0 +2.355875990e+001 -5.229412401e+002 -5.229412401e+002
2580 0 +2.174320438e+001 -5.247567956e+002 -5.247567956e+002
2617 0 +1.890283031e+001 -5.275971697e+002 -5.275971697e+002
2703 0 +1.806054005e+001 -5.284394599e+002 -5.284394599e+002
2718 0 +1.635315147e+001 -5.301468485e+002 -5.301468485e+002
2770 0 +1.602170543e+001 -5.304782946e+002 -5.304782946e+002
2776 0 +1.458085021e+001 -5.319191498e+002 -5.319191498e+002
2803 0 +1.376469900e+001 -5.327353010e+002 -5.327353010e+002
2824 0 +1.347376785e+001 -5.330262322e+002 -5.330262322e+002
2866 0 +1.285557259e+001 -5.336444274e+002 -5.336444274e+002
2912 0 +1.183299382e+001 -5.346670062e+002 -5.346670062e+002
2924 0 +1.061043104e+001 -5.358895690e+002 -5.358895690e+002
2955 0 +1.038221488e+001 -5.361177851e+002 -5.361177851e+002
3003 0 +9.601213935e+000 -5.368987861e+002 -5.368987861e+002
3024 0 +9.379593166e+000 -5.371204068e+002 -5.371204068e+002
3026 0 +9.186707219e+000 -5.373132928e+002 -5.373132928e+002
3055 0 +8.812673205e+000 -5.376873268e+002 -5.376873268e+002
3103 0 +8.148217350e+000 -5.383517827e+002 -5.383517827e+002
3104 0 +8.123650922e+000 -5.383763491e+002 -5.383763491e+002
3107 0 +7.689997122e+000 -5.388100029e+002 -5.388100029e+002
3202 0 +7.476333975e+000 -5.390236660e+002 -5.390236660e+002
3203 0 +7.186591118e+000 -5.393134089e+002 -5.393134089e+002
3204 0 +6.183249637e+000 -5.403167504e+002 -5.403167504e+002
3229 0 +4.725039649e+000 -5.417749604e+002 -5.417749604e+002
3302 0 +4.260879182e+000 -5.422391208e+002 -5.422391208e+002
4003 0 +4.168435329e+000 -5.423315647e+002 -5.423315647e+002
4115 0 +4.073128529e+000 -5.424268715e+002 -5.424268715e+002
4319 0 +3.954398678e+000 -5.425456013e+002 -5.425456013e+002
4511 0 +3.886818112e+000 -5.426131819e+002 -5.426131819e+002
5402 0 +3.783153356e+000 -5.427168466e+002 -5.427168466e+002
5610 0 +3.713950267e+000 -5.427860497e+002 -5.427860497e+002
6232 0 +3.624737938e+000 -5.428752621e+002 -5.428752621e+002
6805 0 +3.547828366e+000 -5.429521716e+002 -5.429521716e+002
8612 0 +3.467156541e+000 -5.430328435e+002 -5.430328435e+002
33566 0 +3.387630335e+000 -5.431123697e+002 -5.431123697e+002
35705 0 +3.310979366e+000 -5.431890206e+002 -5.431890206e+002
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.449670211e+004 +3.549670211e+004 +3.549670211e+004
346 0 +3.414223038e+004 +3.514223038e+004 +3.514223038e+004
359 0 +2.602333514e+004 +2.702333514e+004 +2.702333514e+004
407 0 +2.244043373e+004 +2.344043373e+004 +2.344043373e+004
506 0 +1.638123889e+004 +1.738123889e+004 +1.738123889e+004
602 0 +1.247023174e+004 +1.347023174e+004 +1.347023174e+004
