% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.918812790e+008 +2.918806579e+008 +2.918806579e+008
284 0 +2.510164232e+008 +2.510158021e+008 +2.510158021e+008
388 0 +2.203120575e+008 +2.203114364e+008 +2.203114364e+008
408 0 +2.111343258e+008 +2.111337047e+008 +2.111337047e+008
494 0 +1.982464688e+008 +1.982458477e+008 +1.982458477e+008
516 0 +1.813376493e+008 +1.813370282e+008 +1.813370282e+008
682 0 +1.586604834e+008 +1.586598623e+008 +1.586598623e+008
708 0 +1.477948218e+008 +1.477942007e+008 +1.477942007e+008
808 0 +1.431093143e+008 +1.431086932e+008 +1.431086932e+008
812 0 +1.280410328e+008 +1.280404117e+008 +1.280404117e+008
837 0 +1.220519733e+008 +1.220513522e+008 +1.220513522e+008
913 0 +1.169120587e+008 +1.169114376e+008 +1.169114376e+008
1018 0 +1.124575711e+008 +1.124569500e+008 +1.124569500e+008
1103 0 +1.116767835e+008 +1.116761624e+008 +1.116761624e+008
1113 0 +1.092900113e+008 +1.092893902e+008 +1.092893902e+008
1119 0 +1.064301367e+008 +1.064295156e+008 +1.064295156e+008
1209 0 +1.029120834e+008 +1.029114622e+008 +1.029114622e+008
1227 0 +1.022711042e+008 +1.022704831e+008 +1.022704831e+008
1318 0 +9.499736445e+007 +9.499674334e+007 +9.499674334e+007
1402 0 +9.273200471e+007 +9.273138360e+007 +9.273138360e+007
1504 0 +8.974629988e+007 +8.974567877e+007 +8.974567877e+007
1506 0 +8.885905269e+007 +8.885843158e+007 +8.885843158e+007
1514 0 +8.513572914e+007 +8.513510803e+007 +8.513510803e+007
1591 0 +7.927353044e+007 +7.927290933e+007 +7.927290933e+007
1614 0 +7.624048800e+007 +7.623986689e+007 +7.623986689e+007
1702 0 +7.467025320e+007 +7.466963209e+007 +7.466963209e+007
1705 0 +7.204762224e+007 +7.204700113e+007 +7.204700113e+007
1802 0 +6.818024383e+007 +6.817962272e+007 +6.817962272e+007
1903 0 +6.732058345e+007 +6.731996234e+007 +6.731996234e+007
1980 0 +6.598596796e+007 +6.598534685e+007 +6.598534685e+007
2007 0 +6.436198849e+007 +6.436136738e+007 +6.436136738e+007
2106 0 +6.273772292e+007 +6.273710181e+007 +6.273710181e+007
2207 0 +6.151465705e+007 +6.151403594e+007 +6.151403594e+007
2304 0 +5.953140891e+007 +5.953078780e+007 +5.953078780e+007
2404 0 +5.863404866e+007 +5.863342755e+007 +5.863342755e+007
2502 0 +5.725046996e+007 +5.724984885e+007 +5.724984885e+007
2605 0 +5.621971758e+007 +5.621909647e+007 +5.621909647e+007
2808 0 +5.492417633e+007 +5.492355522e+007 +5.492355522e+007
3018 0 +5.360600464e+007 +5.360538353e+007 +5.360538353e+007
3302 0 +5.247275914e+007 +5.247213803e+007 +5.247213803e+007
3811 0 +5.126439621e+007 +5.126377510e+007 +5.126377510e+007
4809 0 +5.011813733e+007 +5.011751622e+007 +5.011751622e+007
21508 0 +4.662321758e+007 +4.662259647e+007 +4.662259647e+007
21608 0 +4.379633311e+007 +4.379571200e+007 +4.379571200e+007
21706 0 +4.196870051e+007 +4.196807940e+007 +4.196807940e+007
21751 0 +4.125652423e+007 +4.125590312e+007 +4.125590312e+007
21806 0 +4.067892524e+007 +4.067830413e+007 +4.067830413e+007
21914 0 +3.972051646e+007 +3.971989535e+007 +3.971989535e+007
22003 0 +3.888373610e+007 +3.888311499e+007 +3.888311499e+007
22011 0 +3.797810822e+007 +3.797748711e+007 +3.797748711e+007
22209 0 +3.712758076e+007 +3.712695965e+007 +3.712695965e+007
22371 0 +3.616740824e+007 +3.616678713e+007 +3.616678713e+007
22406 0 +3.545457670e+007 +3.545395559e+007 +3.545395559e+007
22602 0 +3.459933191e+007 +3.459871080e+007 +3.459871080e+007
23044 0 +3.388113974e+007 +3.388051863e+007 +3.388051863e+007
23448 0 +3.298719297e+007 +3.298657186e+007 +3.298657186e+007
23805 0 +3.234798977e+007 +3.234736866e+007 +3.234736866e+007
26501 0 +3.161929310e+007 +3.161867199e+007 +3.161867199e+007
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.780123172e+008 +4.780120624e+008 +4.780120624e+008
99 0 +4.209117407e+008 +4.209114859e+008 +4.209114859e+008
226 0 +4.038627201e+008 +4.038624653e+008 +4.038624653e+008
239 0 +3.931418365e+008 +3.931415817e+008 +3.931415817e+008
241 0 +3.582937974e+008 +3.582935426e+008 +3.582935426e+008
252 0 +3.068048451e+008 +3.068045903e+008 +3.068045903e+008
