% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.036920862e+006 +6.036865922e+006 +6.036865922e+006 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +3.093065045e+005 +3.092515645e+005 +3.092515645e+005 -3.2850e+000 +4.0524e+000 +3.9606e+000 +1.5291e+000 +1.8002e+000
4 0 +1.543407374e+005 +1.542857974e+005 +1.542857974e+005 +1.7795e+000 +1.3714e+000 -3.9002e+000 +2.4570e+000 +3.9064e+000
9 0 +5.077232860e+004 +5.071738860e+004 +5.071738860e+004 -2.6181e+000 +2.7583e+000 +1.0525e+000 +3.8976e+000 +1.0294e-002
90 0 +4.260165009e+004 +4.254671009e+004 +4.254671009e+004 -2.7068e+000 +1.4677e+000 -2.8846e+000 +3.2331e+000 -2.5173e+000
232 0 +3.703831400e+004 +3.698337400e+004 +3.698337400e+004 -2.3780e+000 +1.7969e+000 -2.4654e+000 +3.6814e+000 -2.2529e+000
302 0 +2.763472482e+004 +2.757978482e+004 +2.757978482e+004 -2.3333e+000 +2.9161e+000 -4.1174e-001 +2.8071e+000 -8.8429e-001
418 0 +2.649283001e+004 +2.643789001e+004 +2.643789001e+004 -2.3942e+000 +1.7804e+000 -2.1702e+000 +3.1264e+000 -1.6120e+000
428 0 +2.362913113e+004 +2.357419113e+004 +2.357419113e+004 -2.4782e+000 +1.7748e+000 -1.5107e+000 +3.0140e+000 -1.3451e+000
530 0 +1.713790743e+004 +1.708296743e+004 +1.708296743e+004 -2.5488e+000 +1.1511e+000 -2.7252e+000 +3.5730e+000 -2.0338e+000
801 0 +1.632760508e+004 +1.627266508e+004 +1.627266508e+004 -2.9647e+000 +1.0461e+000 -2.0356e+000 +4.1698e+000 -2.0360e+000
829 0 +1.412621854e+004 +1.407127854e+004 +1.407127854e+004 -3.3017e+000 +1.3326e+000 -1.0741e+000 +4.2154e+000 -1.7429e+000
912 0 +1.277693693e+004 +1.272199693e+004 +1.272199693e+004 -3.2727e+000 +1.1599e+000 -1.2091e+000 +4.1962e+000 -1.7975e+000
957 0 +1.146398677e+004 +1.140904677e+004 +1.140904677e+004 -3.2130e+000 +1.1187e+000 -1.0088e+000 +4.1131e+000 -1.4619e+000
1094 0 +1.084662739e+004 +1.079168739e+004 +1.079168739e+004 -3.2066e+000 +9.2665e-001 -1.3946e+000 +4.1570e+000 -1.6341e+000
1147 0 +1.040220416e+004 +1.034726416e+004 +1.034726416e+004 -3.5530e+000 +1.0140e+000 -5.8210e-001 +4.3329e+000 -1.4166e+000
1165 0 +5.821823696e+003 +5.766883696e+003 +5.766883696e+003 -4.1434e+000 -1.6883e+000 -1.0810e+000 +4.9828e+000 -6.5473e-001
1212 0 +5.457925896e+003 +5.402985896e+003 +5.402985896e+003 -3.7302e+000 -5.1860e-001 -1.1797e+000 +4.6027e+000 -1.0648e+000
1219 0 +5.194242745e+003 +5.139302745e+003 +5.139302745e+003 -3.4284e+000 -1.8663e-001 -1.3438e+000 +4.2710e+000 -1.1154e+000
1231 0 +4.203951739e+003 +4.149011739e+003 +4.149011739e+003 -4.0408e+000 -1.4786e+000 -1.1091e+000 +4.8927e+000 -7.2588e-001
1266 0 +1.706337728e+003 +1.651397728e+003 +1.651397728e+003 -4.2807e+000 -1.0835e+000 -4.3869e-001 +5.2448e+000 -7.8557e-001
