% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.697184145e+006 +5.696974265e+006 +5.696974265e+006
354 0 +5.656576418e+006 +5.656366538e+006 +5.656366538e+006
376 0 +4.854614519e+006 +4.854404639e+006 +4.854404639e+006
404 0 +3.730895431e+006 +3.730685551e+006 +3.730685551e+006
446 0 +3.646493398e+006 +3.646283518e+006 +3.646283518e+006
517 0 +2.523127364e+006 +2.522917484e+006 +2.522917484e+006
579 0 +2.489666641e+006 +2.489456761e+006 +2.489456761e+006
671 0 +2.173006889e+006 +2.172797009e+006 +2.172797009e+006
715 0 +1.711858115e+006 +1.711648235e+006 +1.711648235e+006
802 0 +1.317614028e+006 +1.317404148e+006 +1.317404148e+006
911 0 +1.189579996e+006 +1.189370116e+006 +1.189370116e+006
934 0 +1.146167716e+006 +1.145957836e+006 +1.145957836e+006
1000 0 +1.063915490e+006 +1.063705610e+006 +1.063705610e+006
1049 0 +1.039840066e+006 +1.039630186e+006 +1.039630186e+006
1070 0 +9.821755840e+005 +9.819657040e+005 +9.819657040e+005
1071 0 +9.695119191e+005 +9.693020391e+005 +9.693020391e+005
1109 0 +9.240980459e+005 +9.238881659e+005 +9.238881659e+005
1197 0 +9.034123554e+005 +9.032024754e+005 +9.032024754e+005
1205 0 +7.851117550e+005 +7.849018750e+005 +7.849018750e+005
1232 0 +7.393597320e+005 +7.391498520e+005 +7.391498520e+005
1302 0 +7.088576898e+005 +7.086478098e+005 +7.086478098e+005
1303 0 +6.165672439e+005 +6.163573639e+005 +6.163573639e+005
1407 0 +5.797696698e+005 +5.795597898e+005 +5.795597898e+005
1519 0 +5.730159762e+005 +5.728060962e+005 +5.728060962e+005
1609 0 +5.518766980e+005 +5.516668180e+005 +5.516668180e+005
1628 0 +5.356251530e+005 +5.354152730e+005 +5.354152730e+005
1714 0 +5.118729650e+005 +5.116630850e+005 +5.116630850e+005
1772 0 +4.983722286e+005 +4.981623486e+005 +4.981623486e+005
1802 0 +4.741507563e+005 +4.739408763e+005 +4.739408763e+005
1825 0 +4.641511324e+005 +4.639412524e+005 +4.639412524e+005
1895 0 +4.515466813e+005 +4.513368013e+005 +4.513368013e+005
1904 0 +4.416591191e+005 +4.414492391e+005 +4.414492391e+005
1922 0 +4.260800128e+005 +4.258701328e+005 +4.258701328e+005
2007 0 +4.162719304e+005 +4.160620504e+005 +4.160620504e+005
2022 0 +3.983410704e+005 +3.981311904e+005 +3.981311904e+005
2070 0 +3.949506485e+005 +3.947407685e+005 +3.947407685e+005
2103 0 +3.859987992e+005 +3.857889192e+005 +3.857889192e+005
2120 0 +3.720151755e+005 +3.718052955e+005 +3.718052955e+005
2205 0 +3.666691737e+005 +3.664592937e+005 +3.664592937e+005
2211 0 +3.629188575e+005 +3.627089775e+005 +3.627089775e+005
2311 0 +3.517277233e+005 +3.515178433e+005 +3.515178433e+005
2348 0 +3.455733296e+005 +3.453634496e+005 +3.453634496e+005
2369 0 +3.381680169e+005 +3.379581369e+005 +3.379581369e+005
2402 0 +3.308014566e+005 +3.305915766e+005 +3.305915766e+005
2509 0 +3.155649453e+005 +3.153550653e+005 +3.153550653e+005
2535 0 +3.075054202e+005 +3.072955402e+005 +3.072955402e+005
2609 0 +2.979769525e+005 +2.977670725e+005 +2.977670725e+005
