% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.012777594e+006 +3.012722654e+006 +3.012722654e+006 +0.0000e+000 +0.0000e+000
2 0 +4.812299111e+005 +4.811749711e+005 +4.811749711e+005 -4.2329e+000 -1.7388e+000
13 0 +3.613252254e+005 +3.612702854e+005 +3.612702854e+005 -3.8530e+000 -1.7153e+000
19 0 +1.340821034e+005 +1.340271634e+005 +1.340271634e+005 +4.0047e+000 -2.3616e+000
28 0 +4.392621412e+004 +4.387127412e+004 +4.387127412e+004 -4.2720e+000 -7.4376e-001
37 0 +2.463450657e+004 +2.457956657e+004 +2.457956657e+004 -1.9267e+000 -1.3006e+000
82 0 +2.897558274e+001 -2.596441726e+001 -2.596441726e+001 +1.5913e-001 -1.9115e+000
695 0 +4.653855984e+000 -5.028614402e+001 -5.028614402e+001 -1.3709e-001 -1.8506e+000
932 0 +4.233060780e+000 -5.070693922e+001 -5.070693922e+001 -1.0896e-001 -1.8568e+000
1187 0 +3.421634368e+000 -5.151836563e+001 -5.151836563e+001 +1.0832e-001 -1.9050e+000
1305 0 +2.836983233e+000 -5.210301677e+001 -5.210301677e+001 -1.2453e-001 -1.8542e+000
1443 0 +2.263683010e+000 -5.267631699e+001 -5.267631699e+001 -1.3382e-001 -1.8529e+000
1575 0 +1.542815665e+000 -5.339718434e+001 -5.339718434e+001 -9.2519e-001 -1.6826e+000
1644 0 +5.621043180e-001 -5.437789568e+001 -5.437789568e+001 -9.4495e-001 -1.6774e+000
1768 0 +4.990393711e-001 -5.444096063e+001 -5.444096063e+001 -1.0618e+000 -1.6519e+000
2221 0 +2.117912258e-001 -5.472820877e+001 -5.472820877e+001 -1.2728e+000 -1.6062e+000
2508 0 +1.747566200e-001 -5.476524338e+001 -5.476524338e+001 -1.4391e+000 -1.5705e+000
2608 0 +6.786616100e-002 -5.487213384e+001 -5.487213384e+001 -1.5123e+000 -1.5545e+000
2708 0 +3.736776151e-002 -5.490263224e+001 -5.490263224e+001 -1.5489e+000 -1.5465e+000
2742 0 +7.590801967e-003 -5.493240920e+001 -5.493240920e+001 -1.6484e+000 -1.5249e+000
2803 0 +1.693473638e-003 -5.493830653e+001 -5.493830653e+001 -1.7630e+000 -1.5001e+000
2829 0 +1.132807518e-003 -5.493886719e+001 -5.493886719e+001 -1.7141e+000 -1.5106e+000
3103 0 +1.116252837e-003 -5.493888375e+001 -5.493888375e+001 -1.6910e+000 -1.5157e+000
3207 0 +2.792497703e-005 -5.493997208e+001 -5.493997208e+001 -1.7305e+000 -1.5071e+000
3608 0 +1.248393669e-005 -5.493998752e+001 -5.493998752e+001 -1.7292e+000 -1.5074e+000
3808 0 +3.446658688e-006 -5.493999655e+001 -5.493999655e+001 -1.7264e+000 -1.5080e+000
3858 0 +2.816695876e-006 -5.493999718e+001 -5.493999718e+001 -1.7255e+000 -1.5082e+000
4008 0 +1.107764845e-006 -5.493999889e+001 -5.493999889e+001 -1.7271e+000 -1.5079e+000
4258 0 +9.178474372e-007 -5.493999908e+001 -5.493999908e+001 -1.7269e+000 -1.5079e+000
4321 0 +4.677199996e-007 -5.493999953e+001 -5.493999953e+001 -1.7270e+000 -1.5079e+000
4432 0 +1.490549408e-007 -5.493999985e+001 -5.493999985e+001 -1.7261e+000 -1.5081e+000
4508 0 +3.501941137e-008 -5.493999996e+001 -5.493999996e+001 -1.7262e+000 -1.5080e+000
4708 0 +2.442199332e-009 -5.494000000e+001 -5.494000000e+001 -1.7264e+000 -1.5080e+000
7521 0 +0.000000000e+000 -5.494000000e+001 -5.494000000e+001 -1.7264e+000 -1.5080e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.442491678e+002 +9.033791678e+002 +9.033791678e+002 +0.0000e+000 +0.0000e+000
200 0 +3.555318547e+002 +4.146618547e+002 +4.146618547e+002 +2.8085e+000 -2.5261e+000
203 0 +4.807122107e+001 +1.072012211e+002 +1.072012211e+002 +7.5017e-001 -6.4652e-001
888 0 +2.757969264e+001 +8.670969264e+001 +8.670969264e+001 +1.1173e+000 -9.9540e-001
990 0 +2.021645810e+001 +7.934645810e+001 +7.934645810e+001 -1.6403e-002 +5.6608e-002
1132 0 +1.248290359e+001 +7.161290359e+001 +7.161290359e+001 +9.3783e-002 -4.6958e-002
1200 0 +5.855678235e+000 +6.498567824e+001 +6.498567824e+001 -8.8587e-001 +8.5063e-001
1300 0 +5.200990583e+000 +6.433099058e+001 +6.433099058e+001 -1.2512e+000 +1.1919e+000
1328 0 +4.273318247e+000 +6.340331825e+001 +6.340331825e+001 -1.1212e+000 +1.0717e+000
1413 0 +3.701750821e+000 +6.283175082e+001 +6.283175082e+001 -1.1884e+000 +1.1298e+000
1490 0 +2.159396148e+000 +6.128939615e+001 +6.128939615e+001 -1.2543e+000 +1.1918e+000
1690 0 +2.037226843e+000 +6.116722684e+001 +6.116722684e+001 -1.2045e+000 +1.1463e+000
1703 0 +1.212096847e+000 +6.034209685e+001 +6.034209685e+001 -1.4936e+000 +1.4130e+000
1890 0 +1.065315992e+000 +6.019531599e+001 +6.019531599e+001 -1.5132e+000 +1.4306e+000
1959 0 +5.111839378e-001 +5.964118394e+001 +5.964118394e+001 -1.9017e+000 +1.7892e+000
2003 0 +4.992549371e-001 +5.962925494e+001 +5.962925494e+001 -1.8160e+000 +1.7092e+000
2039 0 +1.600610301e-001 +5.929006103e+001 +5.929006103e+001 -2.2378e+000 +2.0975e+000
2076 0 +1.303689637e-001 +5.926036896e+001 +5.926036896e+001 -1.9892e+000 +1.8691e+000
2176 0 +5.942700267e-002 +5.918942700e+001 +5.918942700e+001 -2.1574e+000 +2.0242e+000
2203 0 +1.715833594e-002 +5.914715834e+001 +5.914715834e+001 -2.2210e+000 +2.0824e+000
2376 0 +1.112562080e-002 +5.914112562e+001 +5.914112562e+001 -2.2342e+000 +2.0949e+000
2390 0 +2.001654369e-004 +5.913020017e+001 +5.913020017e+001 -2.2583e+000 +2.1169e+000
2749 0 +1.458462870e-004 +5.913014585e+001 +5.913014585e+001 -2.2523e+000 +2.1113e+000
2900 0 +5.005323533e-005 +5.913005005e+001 +5.913005005e+001 -2.2642e+000 +2.1223e+000
2949 0 +3.367520620e-005 +5.913003368e+001 +5.913003368e+001 -2.2566e+000 +2.1154e+000
3003 0 +2.402362495e-005 +5.913002402e+001 +5.913002402e+001 -2.2590e+000 +2.1176e+000
3303 0 +2.205601272e-005 +5.913002206e+001 +5.913002206e+001 -2.2638e+000 +2.1220e+000
3476 0 +4.078705103e-006 +5.913000408e+001 +5.913000408e+001 -2.2617e+000 +2.1200e+000
3503 0 +3.951570591e-007 +5.913000040e+001 +5.913000040e+001 -2.2603e+000 +2.1188e+000
3976 0 +3.014574617e-007 +5.913000030e+001 +5.913000030e+001 -2.2609e+000 +2.1193e+000
4374 0 +1.951169537e-008 +5.913000002e+001 +5.913000002e+001 -2.2607e+000 +2.1191e+000
4697 0 +1.128825744e-008 +5.913000001e+001 +5.913000001e+001 -2.2609e+000 +2.1193e+000
4906 0 +4.249088192e-009 +5.913000000e+001 +5.913000000e+001 -2.2608e+000 +2.1192e+000
7391 0 +0.000000000e+000 +5.913000000e+001 +5.913000000e+001 -2.2608e+000 +2.1192e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.132814721e+005 +3.127899421e+005 +3.127899421e+005 +0.0000e+000 +0.0000e+000
7 0 +2.287290332e+003 +1.795760332e+003 +1.795760332e+003 +4.8664e+000 -4.4232e+000
42 0 +1.456281505e+003 +9.647515046e+002 +9.647515046e+002 -4.4548e+000 +2.7065e+000
48 0 +5.448116986e+001 -4.370488301e+002 -4.370488301e+002 -3.5988e+000 +2.0130e+000
80 0 +3.038538260e+001 -4.611446174e+002 -4.611446174e+002 -3.7130e+000 +2.0970e+000
307 0 +2.455457245e+000 -4.890745428e+002 -4.890745428e+002 +1.0341e+000 -1.5424e+000
1302 0 +2.303734217e+000 -4.892262658e+002 -4.892262658e+002 +1.1078e+000 -1.6008e+000
1346 0 +1.975035771e+000 -4.895549642e+002 -4.895549642e+002 +7.9291e-001 -1.3573e+000
1525 0 +5.575396250e-001 -4.909724604e+002 -4.909724604e+002 +6.8322e-001 -1.2749e+000
1715 0 +5.399878704e-001 -4.909900121e+002 -4.909900121e+002 +5.1506e-001 -1.1464e+000
1965 0 +2.605542831e-001 -4.912694457e+002 -4.912694457e+002 -1.7268e-002 -7.3864e-001
2051 0 +9.670090435e-002 -4.914332991e+002 -4.914332991e+002 +1.9066e-001 -8.9767e-001
2239 0 +6.021433623e-002 -4.914697857e+002 -4.914697857e+002 +1.8136e-001 -8.9042e-001
2251 0 +2.846447293e-002 -4.915015355e+002 -4.915015355e+002 +1.9656e-001 -9.0174e-001
2307 0 +4.182385363e-004 -4.915295818e+002 -4.915295818e+002 +6.4524e-002 -8.0065e-001
2856 0 +3.642706448e-004 -4.915296357e+002 -4.915296357e+002 +7.5050e-002 -8.0871e-001
3056 0 +5.586392075e-005 -4.915299441e+002 -4.915299441e+002 +7.3711e-002 -8.0770e-001
3168 0 +1.136152775e-005 -4.915299886e+002 -4.915299886e+002 +7.3687e-002 -8.0769e-001
3268 0 +8.551825772e-007 -4.915299991e+002 -4.915299991e+002 +7.1435e-002 -8.0597e-001
3657 0 +7.373063227e-008 -4.915299999e+002 -4.915299999e+002 +7.2009e-002 -8.0641e-001
3868 0 +4.610865290e-008 -4.915300000e+002 -4.915300000e+002 +7.1824e-002 -8.0627e-001
3968 0 +9.605571449e-009 -4.915300000e+002 -4.915300000e+002 +7.2012e-002 -8.0641e-001
6833 0 +0.000000000e+000 -4.915300000e+002 -4.915300000e+002 +7.2000e-002 -8.0640e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.988631075e+006 +7.988460875e+006 +7.988460875e+006 +0.0000e+000 +0.0000e+000
2 0 +5.896697741e+006 +5.896527541e+006 +5.896527541e+006 +4.2335e+000 -3.9918e+000
5 0 +1.845301319e+006 +1.845131119e+006 +1.845131119e+006 -4.9011e+000 +1.8909e+000
9 0 +1.360668784e+004 +1.343648784e+004 +1.343648784e+004 -4.7512e+000 +3.2966e-001
25 0 +3.522917432e+003 +3.352717432e+003 +3.352717432e+003 -4.7195e+000 +2.3369e-001
191 0 +3.150241712e+002 +1.448241712e+002 +1.448241712e+002 -7.4713e+000 +2.3167e+000
214 0 +7.413988681e+001 -9.606011319e+001 -9.606011319e+001 -1.0343e+001 +4.6095e+000
346 0 +5.895161663e+001 -1.112483834e+002 -1.112483834e+002 -9.8116e+000 +4.1880e+000
1135 0 +2.159018089e+001 -1.486098191e+002 -1.486098191e+002 -6.7046e+000 +1.7347e+000
1325 0 +1.241087996e+001 -1.577891200e+002 -1.577891200e+002 -6.1605e+000 +1.3036e+000
1455 0 +6.410923359e+000 -1.637890766e+002 -1.637890766e+002 -4.3136e+000 -1.5536e-001
1624 0 +4.458898514e+000 -1.657411015e+002 -1.657411015e+002 -5.2120e+000 +5.5181e-001
1696 0 +1.723107916e+000 -1.684768921e+002 -1.684768921e+002 -4.3342e+000 -1.4294e-001
1804 0 +7.035804163e-001 -1.694964196e+002 -1.694964196e+002 -3.6901e+000 -6.5199e-001
1969 0 +3.906205376e-001 -1.698093795e+002 -1.698093795e+002 -3.8561e+000 -5.1911e-001
