% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -1.022996263e+002 -1.022996263e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
4559 0 +1.802691599e-001 -1.023697308e+002 -1.023697308e+002 -1.0859e+000 -7.8056e-001 -1.4538e+000 +6.5013e-001 -1.2193e-001
5368 0 +9.248612878e-002 -1.024575139e+002 -1.024575139e+002 -1.0876e+000 -7.7820e-001 -1.4516e+000 +6.4562e-001 -1.2177e-001
5459 0 +8.376238161e-002 -1.024662376e+002 -1.024662376e+002 -1.0877e+000 -7.7804e-001 -1.4516e+000 +6.4497e-001 -1.2130e-001
5659 0 +7.714677505e-002 -1.024728532e+002 -1.024728532e+002 -1.0875e+000 -7.7830e-001 -1.4518e+000 +6.4552e-001 -1.2140e-001
6003 0 +7.416150452e-002 -1.024758385e+002 -1.024758385e+002 -1.0872e+000 -7.7871e-001 -1.4521e+000 +6.4631e-001 -1.2143e-001
6756 0 +7.393551588e-002 -1.024760645e+002 -1.024760645e+002 -1.0873e+000 -7.7831e-001 -1.4513e+000 +6.4506e-001 -1.2110e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 +7.194037374e+001 +7.194037374e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 +2.142603737e+002 +2.142603737e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.848000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -5.822962626e+001 -5.822962626e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.130800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -6.128296263e+002 -6.128296263e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.189000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 +6.214037374e+001 +6.214037374e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
7434 0 +2.047473928e-001 +6.209474739e+001 +6.209474739e+001 +1.1850e+000 +1.1772e-001 +4.3134e-001 -8.7554e-001 -1.5493e-001
7534 0 +1.903660556e-001 +6.208036606e+001 +6.208036606e+001 +1.1851e+000 +1.1895e-001 +4.3081e-001 -8.7505e-001 -1.5505e-001
8409 0 +1.843928953e-001 +6.207439290e+001 +6.207439290e+001 +1.1853e+000 +1.1848e-001 +4.3101e-001 -8.7534e-001 -1.5506e-001
8532 0 +1.815310507e-001 +6.207153105e+001 +6.207153105e+001 +1.1848e+000 +1.1844e-001 +4.3060e-001 -8.7528e-001 -1.5504e-001
8709 0 +1.776928849e-001 +6.206769288e+001 +6.206769288e+001 +1.1845e+000 +1.1784e-001 +4.3034e-001 -8.7548e-001 -1.5505e-001
9055 0 +1.731424240e-001 +6.206314242e+001 +6.206314242e+001 +1.1846e+000 +1.1854e-001 +4.3013e-001 -8.7518e-001 -1.5454e-001
9244 0 +1.694417327e-001 +6.205944173e+001 +6.205944173e+001 +1.1845e+000 +1.1812e-001 +4.3010e-001 -8.7531e-001 -1.5450e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.456000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -8.430962626e+001 -8.430962626e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
8650 0 +2.500737118e-001 -8.430992629e+001 -8.430992629e+001 +3.4382e-002 +2.9836e-001 -1.3313e+000 -1.6057e+000 +8.9314e-001
9150 0 +2.431674083e-001 -8.431683259e+001 -8.431683259e+001 +3.4420e-002 +2.9822e-001 -1.3319e+000 -1.6051e+000 +8.9329e-001
9250 0 +2.391240196e-001 -8.432087598e+001 -8.432087598e+001 +3.4522e-002 +2.9836e-001 -1.3316e+000 -1.6053e+000 +8.9324e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.602000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -2.576962626e+001 -2.576962626e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
5347 0 +2.480089108e-001 -2.577199109e+001 -2.577199109e+001 +1.1413e+000 -3.8594e-001 +1.1042e+000 -3.9116e-001 +1.3006e+000
5847 0 +2.438449326e-001 -2.577615507e+001 -2.577615507e+001 +1.1416e+000 -3.8573e-001 +1.1044e+000 -3.9161e-001 +1.3008e+000
7473 0 +2.330743445e-001 -2.578692566e+001 -2.578692566e+001 +1.1412e+000 -3.8622e-001 +1.1040e+000 -3.9086e-001 +1.3012e+000
7796 0 +2.276073745e-001 -2.579239263e+001 -2.579239263e+001 +1.1413e+000 -3.8611e-001 +1.1041e+000 -3.9117e-001 +1.3016e+000
8073 0 +2.230229140e-001 -2.579697709e+001 -2.579697709e+001 +1.1415e+000 -3.8588e-001 +1.1042e+000 -3.9167e-001 +1.3020e+000
8228 0 +2.161025692e-001 -2.580389743e+001 -2.580389743e+001 +1.1419e+000 -3.8545e-001 +1.1043e+000 -3.9256e-001 +1.3026e+000
8428 0 +2.134233814e-001 -2.580657662e+001 -2.580657662e+001 +1.1421e+000 -3.8517e-001 +1.1043e+000 -3.9316e-001 +1.3030e+000
9698 0 +2.074581472e-001 -2.581254185e+001 -2.581254185e+001 +1.1421e+000 -3.8490e-001 +1.1043e+000 -3.9393e-001 +1.3038e+000
9896 0 +2.036658758e-001 -2.581633412e+001 -2.581633412e+001 +1.1420e+000 -3.8486e-001 +1.1042e+000 -3.9459e-001 +1.3044e+000
10009 0 +1.985754698e-001 -2.582142453e+001 -2.582142453e+001 +1.1416e+000 -3.8499e-001 +1.1038e+000 -3.9550e-001 +1.3056e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.015000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -2.989962626e+001 -2.989962626e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -9.997496263e+002 -9.997496263e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.243000000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -9.240496263e+002 -9.240496263e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.035000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -1.009962626e+001 -1.009962626e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 -9.997496263e+002 -9.997496263e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.880000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 +2.905037374e+001 +2.905037374e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.534000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-001 +3.559037374e+001 +3.559037374e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
