% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.817093392e+001 +2.504093392e+001 +2.504093392e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +1.071107411e+001 +1.758107411e+001 +1.758107411e+001 +3.8836e+000 -1.3091e+000 +2.7114e+000 +2.2675e+000 -4.4622e-001 -9.9287e-001 +3.0070e+000 -1.3641e+000 -5.5622e-001 +7.3884e-001 +1.4245e+000 +1.5386e+000 -2.0672e+000 -2.6312e+000 +4.1878e+000 +1.1935e+000 -3.5981e-001 -3.4873e+000 -3.0765e+000 -1.7763e+000
8 0 +1.028992227e+001 +1.715992227e+001 +1.715992227e+001 -4.5307e-001 +4.1364e+000 -4.1282e+000 +3.8991e+000 -4.2238e-001 -3.3314e-001 -1.7304e+000 -2.2755e+000 -2.9150e+000 +4.3831e+000 -4.5436e+000 +1.9436e+000 +1.1630e+000 +4.0852e+000 -1.1721e+000 -3.7477e+000 +4.0282e+000 -5.9649e-001 +3.8259e+000 +1.8646e+000
9 0 +8.812046099e+000 +1.568204610e+001 +1.568204610e+001 -4.2327e+000 -3.0949e+000 +2.1308e+000 -3.1363e+000 +3.7355e+000 +2.1621e+000 -1.9911e+000 +4.9024e+000 +2.0606e+000 +1.8199e+000 -3.4834e+000 -3.6083e+000 -3.0697e+000 +3.6626e+000 +4.2693e+000 -1.4295e+000 -4.3346e+000 +2.8828e-001 +4.1890e+000 +2.7986e+000
19 0 +8.615700727e+000 +1.548570073e+001 +1.548570073e+001 +8.3002e-001 -3.2906e+000 -4.5767e-002 +1.2667e+000 +3.9071e+000 +2.5259e+000 +4.3092e+000 -1.1356e+000 -4.8040e+000 +1.5826e+000 -4.5467e-001 -5.9120e-001 -1.7523e+000 +4.6522e+000 -4.2798e+000 +1.8955e+000 -8.8654e-001 +4.2843e+000 -7.0469e-001 +3.4288e+000
21 0 +7.996522201e+000 +1.486652220e+001 +1.486652220e+001 -3.0166e+000 +1.4724e+000 -3.7650e+000 -4.4677e+000 -2.0627e+000 -4.2389e+000 -1.1341e+000 -4.1599e-001 +2.8616e+000 +1.7773e+000 +9.9167e-001 +2.7882e+000 -1.3504e+000 -3.3316e+000 +2.9542e+000 +2.4874e-001 -1.5245e+000 +4.9559e+000 -1.4771e+000 -2.7561e+000
49 0 +5.517844220e+000 +1.238784422e+001 +1.238784422e+001 -1.4963e-002 +4.8758e+000 +1.5939e+000 -3.8425e+000 +3.2711e+000 -3.7020e+000 +2.4959e+000 +4.8335e+000 -4.4442e+000 -3.2362e+000 +1.6384e+000 +6.9142e-001 +4.2444e+000 +1.3717e+000 +7.1702e-001 +8.7522e-001 -2.9507e+000 -4.1119e+000 -1.3609e+000 -2.1393e+000
567 0 +3.693090688e+000 +1.056309069e+001 +1.056309069e+001 -1.6315e+000 +5.0727e+000 -6.4046e-001 -3.8175e+000 -8.9310e-003 -1.0459e+000 +7.3500e-001 +4.9331e+000 +7.6733e-002 -1.6461e+000 -5.2114e-001 +1.3464e+000 +2.7742e+000 -8.3936e-001 +1.8330e+000 -1.3158e+000 -3.1653e+000 -3.4730e+000 -2.5305e+000 -8.1704e-001
1667 0 +3.407742131e+000 +1.027774213e+001 +1.027774213e+001 -1.6334e+000 +5.0722e+000 -6.4063e-001 -3.8185e+000 -1.0876e-002 -1.0440e+000 +7.3358e-001 +4.9330e+000 +7.9995e-002 -1.6455e+000 -5.2155e-001 +1.3456e+000 +2.7745e+000 -8.4016e-001 +1.8342e+000 -1.3160e+000 -3.1659e+000 -3.4718e+000 -2.5311e+000 -8.1635e-001
1867 0 +3.263660352e+000 +1.013366035e+001 +1.013366035e+001 -1.6210e+000 +5.0754e+000 -6.3951e-001 -3.8121e+000 +1.7095e-003 -1.0563e+000 +7.4273e-001 +4.9339e+000 +5.8883e-002 -1.6493e+000 -5.1885e-001 +1.3505e+000 +2.7727e+000 -8.3497e-001 +1.8269e+000 -1.3152e+000 -3.1618e+000 -3.4796e+000 -2.5274e+000 -8.2079e-001
