% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.605689310e+004 +2.620604310e+004 +2.620604310e+004 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
673 0 +2.533526488e+004 +2.548441488e+004 +2.548441488e+004 +6.8945e-001 -1.8911e-001 -3.1192e-001 -6.2412e-001 -1.1267e+000 -8.8859e-001 -1.2238e+000 -1.4207e+000 -9.7956e-001 -2.5312e+000 -4.2036e-001 +1.1065e+000 -8.5131e-001 +1.1049e+000 -3.4513e-002 -1.0259e+000 +1.9364e+000 +1.8407e+000 -1.9656e+000 +5.0000e+000
702 0 +1.776185960e+004 +1.791100960e+004 +1.791100960e+004 +7.3334e-001 +3.0588e-001 -6.8799e-001 -2.2299e-001 -1.4909e+000 -7.3378e-001 -1.5903e+000 -1.6180e+000 -1.2121e+000 -2.0648e+000 +3.8665e-002 +1.3305e+000 -8.2015e-001 +8.5637e-001 -4.6268e-001 -8.0742e-001 +1.5944e+000 +1.5829e+000 -2.0211e+000 +1.1321e+000
1231 0 +1.309861620e+004 +1.324776620e+004 +1.324776620e+004 +4.5983e-001 +1.4101e+000 -5.3724e-001 -3.5497e-001 -2.5968e+000 -1.3222e+000 -1.2553e+000 -9.5240e-001 -2.3878e-001 -1.8403e+000 -3.4430e-001 +1.3564e+000 +1.2270e-001 +2.3576e-001 +1.7669e-001 -5.7172e-001 +1.3446e+000 +1.7332e+000 -1.0881e+000 +2.6776e+000
1452 0 +1.162040909e+004 +1.176955909e+004 +1.176955909e+004 +1.7133e-001 +9.0181e-001 -4.0782e-001 -5.1735e-001 -2.4527e+000 -1.7670e+000 -8.2799e-001 -9.7468e-001 -3.1027e-002 -2.3484e+000 -4.0404e-001 +1.4033e+000 +2.5339e-001 +1.4736e-001 +7.7433e-001 -3.2234e-001 +1.1250e+000 +2.0412e+000 -7.9742e-001 +3.1650e+000
1852 0 +1.077198093e+004 +1.092113093e+004 +1.092113093e+004 +4.0873e-002 +8.4107e-001 -4.8406e-001 -4.9860e-001 -2.4885e+000 -1.6949e+000 -7.6171e-001 -9.9369e-001 +2.3174e-002 -2.2522e+000 -4.4467e-001 +1.3615e+000 +2.1828e-001 +5.2693e-002 +8.5591e-001 -2.7434e-001 +1.0683e+000 +2.0748e+000 -6.7234e-001 +2.0646e+000
2184 0 +7.354339894e+003 +7.503489894e+003 +7.503489894e+003 -1.3025e-001 +7.8095e-001 -7.5742e-001 +4.2569e-001 -2.5126e+000 -6.0172e-001 -6.1566e-001 -3.1111e-001 -7.8118e-001 -2.5327e+000 -5.2660e-001 +2.4953e-001 +3.9294e-001 +5.7812e-002 -3.8146e-001 -1.0938e+000 +7.3834e-001 +1.8029e+000 -2.8347e-001 +3.7856e+000
2253 0 +6.818893091e+003 +6.968043091e+003 +6.968043091e+003 -3.5675e-001 +5.1402e-001 -8.6385e-001 +3.9983e-001 -2.2808e+000 -3.6670e-001 -4.6845e-001 -2.1189e-001 -7.4584e-001 -2.7153e+000 -7.7012e-001 -2.4581e-001 +3.7404e-001 -6.0912e-002 -7.9812e-001 -9.4535e-001 +7.6507e-001 +1.7215e+000 -2.7108e-002 +5.0000e+000
2731 0 +6.091536832e+003 +6.240686832e+003 +6.240686832e+003 -1.9064e-001 +6.4495e-001 -7.3788e-001 -2.9213e-002 -2.4377e+000 -1.0662e+000 -5.7389e-001 -5.7267e-001 -4.1944e-001 -2.6046e+000 -6.0748e-001 +4.8897e-001 +3.4791e-001 -2.7077e-002 -7.8397e-003 -5.3296e-001 +8.1201e-001 +1.8838e+000 -2.2702e-001 +3.7642e+000
2873 0 +5.476652807e+003 +5.625802807e+003 +5.625802807e+003 -3.1417e-001 +3.4720e-001 -1.0876e+000 +1.3396e-003 -2.1940e+000 -1.2780e+000 -5.6206e-001 -8.3917e-001 -5.0841e-001 -2.5358e+000 -6.5767e-001 +5.4814e-001 +3.6246e-001 -1.3669e-001 -1.1456e-001 -1.3635e-002 +9.1890e-001 +2.0689e+000 -3.4448e-001 +2.5370e+000
