% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.300000000e+001 +1.368300000e+002 +1.368300000e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000
438 0 +4.882816740e+000 +1.287128167e+002 +1.287128167e+002 +5.5109e-001 -1.2010e+000 +2.6129e-001
639 0 +2.393162551e+000 +1.262231626e+002 +1.262231626e+002 -3.7118e-001 -8.4305e-001 -1.7366e-001
896 0 +2.259047006e+000 +1.260890470e+002 +1.260890470e+002 -3.3617e-001 -8.5579e-001 -1.4729e-001
989 0 +1.993088433e+000 +1.258230884e+002 +1.258230884e+002 -5.2836e-001 -5.1199e-001 -3.9914e-002
1026 0 +1.907961625e+000 +1.257379616e+002 +1.257379616e+002 -4.6771e-001 -5.8133e-001 -1.7165e-001
1065 0 +1.856021344e+000 +1.256860213e+002 +1.256860213e+002 -5.3213e-001 -4.9704e-001 -1.2216e-001
1069 0 +1.515841756e+000 +1.253458418e+002 +1.253458418e+002 -4.4329e-001 -4.9166e-001 -9.5568e-002
1104 0 +1.156584549e+000 +1.249865845e+002 +1.249865845e+002 -4.9476e-001 -2.8463e-001 -3.2033e-002
1226 0 +1.069252497e+000 +1.248992525e+002 +1.248992525e+002 -4.9630e-001 -3.2665e-001 -1.0996e-002
1287 0 +7.748645009e-001 +1.246048645e+002 +1.246048645e+002 -4.4993e-001 -1.6462e-001 +3.5194e-002
1320 0 +7.289792158e-001 +1.245589792e+002 +1.245589792e+002 -4.2445e-001 -9.6032e-002 +5.6172e-002
1325 0 +5.889949350e-001 +1.244189949e+002 +1.244189949e+002 -3.8145e-001 -6.8052e-002 +9.2974e-002
1420 0 +4.645363632e-001 +1.242945364e+002 +1.242945364e+002 -3.5174e-001 -7.1127e-003 +1.0229e-001
1520 0 +4.490472767e-001 +1.242790473e+002 +1.242790473e+002 -3.1538e-001 +3.7347e-002 +1.2534e-001
1526 0 +4.223246686e-001 +1.242523247e+002 +1.242523247e+002 -3.2464e-001 +6.1032e-002 +1.3169e-001
1626 0 +3.586466477e-001 +1.241886466e+002 +1.241886466e+002 -2.7707e-001 +1.1402e-001 +1.4753e-001
1726 0 +3.463782320e-001 +1.241763782e+002 +1.241763782e+002 -2.5328e-001 +1.4051e-001 +1.5544e-001
1861 0 +3.361074667e-001 +1.241661075e+002 +1.241661075e+002 -2.3990e-001 +1.3096e-001 +1.2854e-001
1869 0 +3.196720937e-001 +1.241496721e+002 +1.241496721e+002 -2.5150e-001 +1.5048e-001 +1.5442e-001
1900 0 +2.997385362e-001 +1.241297385e+002 +1.241297385e+002 -2.3825e-001 +1.7425e-001 +1.5580e-001
1922 0 +2.899183755e-001 +1.241199184e+002 +1.241199184e+002 -1.9016e-001 +2.1676e-001 +1.7067e-001
1969 0 +2.846286898e-001 +1.241146287e+002 +1.241146287e+002 -2.2867e-001 +1.8271e-001 +1.5775e-001
2011 0 +2.791616860e-001 +1.241091617e+002 +1.241091617e+002 -2.3314e-001 +1.7212e-001 +1.4361e-001
2022 0 +2.548132121e-001 +1.240848132e+002 +1.240848132e+002 -2.0283e-001 +2.1072e-001 +1.6268e-001
2049 0 +2.437650579e-001 +1.240737651e+002 +1.240737651e+002 -2.0083e-001 +2.0647e-001 +1.6081e-001
2123 0 +2.197312651e-001 +1.240497313e+002 +1.240497313e+002 -1.9074e-001 +2.1089e-001 +1.5415e-001
2226 0 +2.102345276e-001 +1.240402345e+002 +1.240402345e+002 -1.8144e-001 +2.2514e-001 +1.5590e-001
2236 0 +2.085377701e-001 +1.240385378e+002 +1.240385378e+002 -1.7494e-001 +2.2638e-001 +1.5867e-001
2306 0 +1.845588735e-001 +1.240145589e+002 +1.240145589e+002 -1.4343e-001 +2.7453e-001 +1.6543e-001
2406 0 +1.712136451e-001 +1.240012136e+002 +1.240012136e+002 -1.2643e-001 +2.9197e-001 +1.6883e-001
2502 0 +1.640439354e-001 +1.239940439e+002 +1.239940439e+002 -1.2177e-001 +2.8934e-001 +1.6087e-001
2506 0 +1.612650459e-001 +1.239912650e+002 +1.239912650e+002 -1.2446e-001 +2.8425e-001 +1.6228e-001
2602 0 +1.577224886e-001 +1.239877225e+002 +1.239877225e+002 -1.0347e-001 +3.1369e-001 +1.6372e-001
2609 0 +1.410424533e-001 +1.239710425e+002 +1.239710425e+002 -9.7919e-002 +3.1517e-001 +1.6753e-001
2709 0 +1.273063430e-001 +1.239573063e+002 +1.239573063e+002 -7.1263e-002 +3.4027e-001 +1.7301e-001
2715 0 +1.202096410e-001 +1.239502096e+002 +1.239502096e+002 -5.0123e-002 +3.6322e-001 +1.6629e-001
2802 0 +1.145913906e-001 +1.239445914e+002 +1.239445914e+002 -4.9046e-002 +3.6511e-001 +1.6833e-001
2809 0 +1.051138623e-001 +1.239351139e+002 +1.239351139e+002 -3.9232e-002 +3.7312e-001 +1.6980e-001
2902 0 +9.948742946e-002 +1.239294874e+002 +1.239294874e+002 -2.0751e-002 +3.9010e-001 +1.6839e-001
2916 0 +9.516088821e-002 +1.239251609e+002 +1.239251609e+002 -2.1698e-002 +3.9140e-001 +1.7401e-001
2931 0 +8.596751727e-002 +1.239159675e+002 +1.239159675e+002 +2.1554e-003 +4.1050e-001 +1.6952e-001
3006 0 +7.857038109e-002 +1.239085704e+002 +1.239085704e+002 +2.0267e-002 +4.2959e-001 +1.7018e-001
3031 0 +7.443953481e-002 +1.239044395e+002 +1.239044395e+002 +2.6155e-002 +4.3311e-001 +1.7028e-001
3106 0 +6.729241185e-002 +1.238972924e+002 +1.238972924e+002 +4.3342e-002 +4.5000e-001 +1.7064e-001
3107 0 +6.169541554e-002 +1.238916954e+002 +1.238916954e+002 +5.0938e-002 +4.5848e-001 +1.7259e-001
3111 0 +6.071675710e-002 +1.238907168e+002 +1.238907168e+002 +5.1083e-002 +4.5735e-001 +1.7473e-001
3179 0 +5.476929764e-002 +1.238847693e+002 +1.238847693e+002 +6.6797e-002 +4.7206e-001 +1.7285e-001
3207 0 +4.927525383e-002 +1.238792753e+002 +1.238792753e+002 +8.2944e-002 +4.8427e-001 +1.7242e-001
3219 0 +4.894550318e-002 +1.238789455e+002 +1.238789455e+002 +8.6521e-002 +4.9246e-001 +1.7461e-001
3233 0 +4.475337948e-002 +1.238747534e+002 +1.238747534e+002 +9.5328e-002 +4.9866e-001 +1.7385e-001
3307 0 +4.282520042e-002 +1.238728252e+002 +1.238728252e+002 +1.0305e-001 +5.0193e-001 +1.7281e-001
3315 0 +3.970836083e-002 +1.238697084e+002 +1.238697084e+002 +1.1782e-001 +5.1987e-001 +1.7495e-001
3325 0 +3.589515683e-002 +1.238658952e+002 +1.238658952e+002 +1.3181e-001 +5.2637e-001 +1.7250e-001
3402 0 +3.365071337e-002 +1.238636507e+002 +1.238636507e+002 +1.3997e-001 +5.3485e-001 +1.7334e-001
3409 0 +3.309853618e-002 +1.238630985e+002 +1.238630985e+002 +1.5086e-001 +5.4625e-001 +1.7459e-001
3471 0 +3.198863651e-002 +1.238619886e+002 +1.238619886e+002 +1.5822e-001 +5.5247e-001 +1.7442e-001
3477 0 +2.893414617e-002 +1.238589341e+002 +1.238589341e+002 +1.6375e-001 +5.5816e-001 +1.7373e-001
3505 0 +2.788427342e-002 +1.238578843e+002 +1.238578843e+002 +1.7254e-001 +5.6209e-001 +1.6730e-001
3511 0 +2.337683268e-002 +1.238533768e+002 +1.238533768e+002 +1.8323e-001 +5.7562e-001 +1.7218e-001
3604 0 +2.262354421e-002 +1.238526235e+002 +1.238526235e+002 +1.9067e-001 +5.8137e-001 +1.7204e-001
3605 0 +2.078828075e-002 +1.238507883e+002 +1.238507883e+002 +1.8859e-001 +5.7860e-001 +1.7071e-001
3694 0 +2.022759189e-002 +1.238502276e+002 +1.238502276e+002 +2.0170e-001 +5.9403e-001 +1.6944e-001
3703 0 +1.993136789e-002 +1.238499314e+002 +1.238499314e+002 +1.9316e-001 +5.8189e-001 +1.7021e-001
3706 0 +1.916719322e-002 +1.238491672e+002 +1.238491672e+002 +2.1150e-001 +6.0273e-001 +1.6959e-001
3709 0 +1.876937331e-002 +1.238487694e+002 +1.238487694e+002 +2.1155e-001 +6.0257e-001 +1.6937e-001
3719 0 +1.648910935e-002 +1.238464891e+002 +1.238464891e+002 +2.1438e-001 +6.0295e-001 +1.6943e-001
3778 0 +1.388628573e-002 +1.238438863e+002 +1.238438863e+002 +2.3707e-001 +6.2330e-001 +1.6783e-001
3803 0 +1.315237351e-002 +1.238431524e+002 +1.238431524e+002 +2.4250e-001 +6.2748e-001 +1.6777e-001
3878 0 +1.233517869e-002 +1.238423352e+002 +1.238423352e+002 +2.5934e-001 +6.4301e-001 +1.6489e-001
3925 0 +1.184382143e-002 +1.238418438e+002 +1.238418438e+002 +2.6543e-001 +6.4818e-001 +1.6434e-001
3937 0 +9.218011257e-003 +1.238392180e+002 +1.238392180e+002 +2.5807e-001 +6.3844e-001 +1.6572e-001
3995 0 +8.159982041e-003 +1.238381600e+002 +1.238381600e+002 +2.7518e-001 +6.5458e-001 +1.6372e-001
4016 0 +7.969841420e-003 +1.238379698e+002 +1.238379698e+002 +2.9046e-001 +6.6819e-001 +1.6248e-001
4020 0 +7.250332284e-003 +1.238372503e+002 +1.238372503e+002 +2.7318e-001 +6.5159e-001 +1.6371e-001
4037 0 +6.412000748e-003 +1.238364120e+002 +1.238364120e+002 +2.9103e-001 +6.6699e-001 +1.6310e-001
4095 0 +3.714910599e-003 +1.238337149e+002 +1.238337149e+002 +3.0662e-001 +6.7815e-001 +1.6049e-001
4102 0 +3.511727314e-003 +1.238335117e+002 +1.238335117e+002 +3.0952e-001 +6.8069e-001 +1.6011e-001
4106 0 +3.081886963e-003 +1.238330819e+002 +1.238330819e+002 +3.2063e-001 +6.8853e-001 +1.5953e-001
4195 0 +2.634290277e-003 +1.238326343e+002 +1.238326343e+002 +3.2235e-001 +6.8994e-001 +1.5887e-001
4205 0 +2.252350870e-003 +1.238322524e+002 +1.238322524e+002 +3.2795e-001 +6.9528e-001 +1.5846e-001
4208 0 +1.916325769e-003 +1.238319163e+002 +1.238319163e+002 +3.4683e-001 +7.1206e-001 +1.5664e-001
4209 0 +1.684335312e-003 +1.238316843e+002 +1.238316843e+002 +3.4877e-001 +7.1084e-001 +1.5641e-001
4215 0 +1.555705084e-003 +1.238315557e+002 +1.238315557e+002 +3.4410e-001 +7.0754e-001 +1.5679e-001
4262 0 +1.454877007e-003 +1.238314549e+002 +1.238314549e+002 +3.5001e-001 +7.1151e-001 +1.5570e-001
4300 0 +1.345777671e-003 +1.238313458e+002 +1.238313458e+002 +3.4306e-001 +7.0706e-001 +1.5646e-001
4308 0 +1.113296612e-003 +1.238311133e+002 +1.238311133e+002 +3.6073e-001 +7.2179e-001 +1.5537e-001
4309 0 +1.025439569e-003 +1.238310254e+002 +1.238310254e+002 +3.7364e-001 +7.3049e-001 +1.5348e-001
4350 0 +1.012783327e-003 +1.238310128e+002 +1.238310128e+002 +3.5241e-001 +7.1414e-001 +1.5511e-001
4359 0 +4.917269431e-004 +1.238304917e+002 +1.238304917e+002 +3.7197e-001 +7.2984e-001 +1.5338e-001
4402 0 +3.682924059e-004 +1.238303683e+002 +1.238303683e+002 +3.7656e-001 +7.3355e-001 +1.5282e-001
4451 0 +2.669889104e-004 +1.238302670e+002 +1.238302670e+002 +3.7975e-001 +7.3609e-001 +1.5230e-001
4455 0 +1.494765730e-004 +1.238301495e+002 +1.238301495e+002 +3.9312e-001 +7.4702e-001 +1.5094e-001
4502 0 +5.370352109e-005 +1.238300537e+002 +1.238300537e+002 +3.9686e-001 +7.5044e-001 +1.5037e-001
4551 0 +4.596049010e-006 +1.238300046e+002 +1.238300046e+002 +3.9779e-001 +7.5101e-001 +1.5001e-001
4880 0 +2.396270574e-006 +1.238300024e+002 +1.238300024e+002 +3.9932e-001 +7.5216e-001 +1.4982e-001
4964 0 +8.004444823e-007 +1.238300008e+002 +1.238300008e+002 +4.0009e-001 +7.5283e-001 +1.4970e-001
5102 0 +1.875300342e-007 +1.238300002e+002 +1.238300002e+002 +4.0021e-001 +7.5290e-001 +1.4967e-001
5296 0 +1.069863629e-007 +1.238300001e+002 +1.238300001e+002 +4.0022e-001 +7.5290e-001 +1.4966e-001
5437 0 +9.010300062e-008 +1.238300001e+002 +1.238300001e+002 +4.0017e-001 +7.5283e-001 +1.4966e-001
5447 0 +6.295090316e-008 +1.238300001e+002 +1.238300001e+002 +4.0017e-001 +7.5284e-001 +1.4966e-001
