% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.848493586e+001 +5.154493586e+001 +5.154493586e+001
245 0 +5.851795127e+001 +4.157795127e+001 +4.157795127e+001
324 0 +5.302234902e+001 +3.608234902e+001 +3.608234902e+001
501 0 +5.238570377e+001 +3.544570377e+001 +3.544570377e+001
503 0 +4.275607462e+001 +2.581607462e+001 +2.581607462e+001
785 0 +4.170887622e+001 +2.476887622e+001 +2.476887622e+001
801 0 +3.979928548e+001 +2.285928548e+001 +2.285928548e+001
838 0 +3.825665864e+001 +2.131665864e+001 +2.131665864e+001
917 0 +3.592385330e+001 +1.898385330e+001 +1.898385330e+001
979 0 +3.522978155e+001 +1.828978155e+001 +1.828978155e+001
1003 0 +3.404281733e+001 +1.710281733e+001 +1.710281733e+001
1037 0 +3.251400270e+001 +1.557400270e+001 +1.557400270e+001
1206 0 +3.000697815e+001 +1.306697815e+001 +1.306697815e+001
1360 0 +2.920161792e+001 +1.226161792e+001 +1.226161792e+001
1758 0 +2.868955257e+001 +1.174955257e+001 +1.174955257e+001
1871 0 +2.790324688e+001 +1.096324688e+001 +1.096324688e+001
1971 0 +2.657481970e+001 +9.634819704e+000 +9.634819704e+000
2158 0 +2.611883747e+001 +9.178837473e+000 +9.178837473e+000
2350 0 +2.525800208e+001 +8.318002079e+000 +8.318002079e+000
2647 0 +2.493438590e+001 +7.994385895e+000 +7.994385895e+000
2835 0 +2.433934933e+001 +7.399349326e+000 +7.399349326e+000
3007 0 +2.395885344e+001 +7.018853442e+000 +7.018853442e+000
3037 0 +2.339042702e+001 +6.450427019e+000 +6.450427019e+000
3609 0 +2.279276333e+001 +5.852763334e+000 +5.852763334e+000
4432 0 +2.236466624e+001 +5.424666241e+000 +5.424666241e+000
6002 0 +2.187390717e+001 +4.933907168e+000 +4.933907168e+000
12040 0 +2.137551467e+001 +4.435514671e+000 +4.435514671e+000
12238 0 +2.086243229e+001 +3.922432287e+000 +3.922432287e+000
12427 0 +2.037777831e+001 +3.437778307e+000 +3.437778307e+000
12669 0 +1.987792703e+001 +2.937927031e+000 +2.937927031e+000
12712 0 +1.946725323e+001 +2.527253232e+000 +2.527253232e+000
13005 0 +1.884655417e+001 +1.906554172e+000 +1.906554172e+000
13112 0 +1.852408876e+001 +1.584088756e+000 +1.584088756e+000
13573 0 +1.817188047e+001 +1.231880470e+000 +1.231880470e+000
14835 0 +1.778044964e+001 +8.404496376e-001 +8.404496376e-001
16386 0 +1.733433643e+001 +3.943364277e-001 +3.943364277e-001
18377 0 +1.698188230e+001 +4.188229871e-002 +4.188229871e-002
32415 0 +1.652752298e+001 -4.124770218e-001 -4.124770218e-001
32724 0 +1.610797513e+001 -8.320248710e-001 -8.320248710e-001
33127 0 +1.574922390e+001 -1.190776099e+000 -1.190776099e+000
33239 0 +1.532790287e+001 -1.612097134e+000 -1.612097134e+000
33433 0 +1.485494744e+001 -2.085052560e+000 -2.085052560e+000
33723 0 +1.474052233e+001 -2.199477672e+000 -2.199477672e+000
34862 0 +1.444971182e+001 -2.490288175e+000 -2.490288175e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.193479292e+002 +1.381579292e+002 +1.381579292e+002
13 0 +8.754895908e+001 +1.063589591e+002 +1.063589591e+002
220 0 +7.938131156e+001 +9.819131156e+001 +9.819131156e+001
237 0 +7.269615833e+001 +9.150615833e+001 +9.150615833e+001
321 0 +6.639962769e+001 +8.520962769e+001 +8.520962769e+001
384 0 +6.319375601e+001 +8.200375601e+001 +8.200375601e+001
395 0 +6.152776915e+001 +8.033776915e+001 +8.033776915e+001
412 0 +5.109098849e+001 +6.990098849e+001 +6.990098849e+001
421 0 +4.969878180e+001 +6.850878180e+001 +6.850878180e+001
505 0 +4.303119093e+001 +6.184119093e+001 +6.184119093e+001
905 0 +3.876185052e+001 +5.757185052e+001 +5.757185052e+001
1192 0 +3.750185908e+001 +5.631185908e+001 +5.631185908e+001
1787 0 +3.714161241e+001 +5.595161241e+001 +5.595161241e+001
1888 0 +3.580695504e+001 +5.461695504e+001 +5.461695504e+001
1987 0 +3.545899835e+001 +5.426899835e+001 +5.426899835e+001
2106 0 +3.467064262e+001 +5.348064262e+001 +5.348064262e+001
2502 0 +3.377611421e+001 +5.258611421e+001 +5.258611421e+001
2606 0 +3.279859227e+001 +5.160859227e+001 +5.160859227e+001
3609 0 +3.233960454e+001 +5.114960454e+001 +5.114960454e+001
5476 0 +3.162139827e+001 +5.043139827e+001 +5.043139827e+001
10851 0 +3.071722835e+001 +4.952722835e+001 +4.952722835e+001
10995 0 +2.983944177e+001 +4.864944177e+001 +4.864944177e+001
11117 0 +2.916012891e+001 +4.797012891e+001 +4.797012891e+001
11457 0 +2.802599017e+001 +4.683599017e+001 +4.683599017e+001
11497 0 +2.728338360e+001 +4.609338360e+001 +4.609338360e+001
11961 0 +2.674260326e+001 +4.555260326e+001 +4.555260326e+001
12025 0 +2.620961058e+001 +4.501961058e+001 +4.501961058e+001
12098 0 +2.561433720e+001 +4.442433720e+001 +4.442433720e+001
12385 0 +2.461374842e+001 +4.342374842e+001 +4.342374842e+001
12426 0 +2.412239909e+001 +4.293239909e+001 +4.293239909e+001
12592 0 +2.357099197e+001 +4.238099197e+001 +4.238099197e+001
12805 0 +2.342647259e+001 +4.223647259e+001 +4.223647259e+001
12948 0 +2.271707162e+001 +4.152707162e+001 +4.152707162e+001
13048 0 +2.232367651e+001 +4.113367651e+001 +4.113367651e+001
13320 0 +2.185708505e+001 +4.066708505e+001 +4.066708505e+001
13675 0 +2.125963911e+001 +4.006963911e+001 +4.006963911e+001
13727 0 +2.080020812e+001 +3.961020812e+001 +3.961020812e+001
14058 0 +2.039775398e+001 +3.920775398e+001 +3.920775398e+001
14541 0 +1.990072581e+001 +3.871072581e+001 +3.871072581e+001
18202 0 +1.949820995e+001 +3.830820995e+001 +3.830820995e+001
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.718376282e+001 +3.503337628e+002 +3.503337628e+002
78 0 +6.330628551e+001 +3.364562855e+002 +3.364562855e+002
202 0 +5.989400957e+001 +3.330440096e+002 +3.330440096e+002
225 0 +5.384240949e+001 +3.269924095e+002 +3.269924095e+002
341 0 +5.259729752e+001 +3.257472975e+002 +3.257472975e+002
402 0 +5.222983553e+001 +3.253798355e+002 +3.253798355e+002
464 0 +4.948083323e+001 +3.226308332e+002 +3.226308332e+002
585 0 +4.594689731e+001 +3.190968973e+002 +3.190968973e+002
634 0 +4.557959682e+001 +3.187295968e+002 +3.187295968e+002
716 0 +4.119293987e+001 +3.143429399e+002 +3.143429399e+002
821 0 +4.031185753e+001 +3.134618575e+002 +3.134618575e+002
1090 0 +3.866754665e+001 +3.118175467e+002 +3.118175467e+002
1105 0 +3.621540084e+001 +3.093654008e+002 +3.093654008e+002
1757 0 +3.500643644e+001 +3.081564364e+002 +3.081564364e+002
1907 0 +3.459920125e+001 +3.077492013e+002 +3.077492013e+002
2210 0 +3.384620478e+001 +3.069962048e+002 +3.069962048e+002
3064 0 +3.310624090e+001 +3.062562409e+002 +3.062562409e+002
3613 0 +3.232757511e+001 +3.054775751e+002 +3.054775751e+002
3902 0 +3.149585222e+001 +3.046458522e+002 +3.046458522e+002
4222 0 +3.090108195e+001 +3.040510819e+002 +3.040510819e+002
12121 0 +2.978857336e+001 +3.029385734e+002 +3.029385734e+002
12570 0 +2.914038984e+001 +3.022903898e+002 +3.022903898e+002
12770 0 +2.858834716e+001 +3.017383472e+002 +3.017383472e+002
12908 0 +2.809830563e+001 +3.012483056e+002 +3.012483056e+002
13310 0 +2.753702453e+001 +3.006870245e+002 +3.006870245e+002
13983 0 +2.684806971e+001 +2.999980697e+002 +2.999980697e+002
14513 0 +2.628969169e+001 +2.994396917e+002 +2.994396917e+002
24110 0 +2.569947198e+001 +2.988494720e+002 +2.988494720e+002
34578 0 +2.510007231e+001 +2.982500723e+002 +2.982500723e+002
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.400353513e+001 +1.111835351e+002 +1.111835351e+002
28 0 +6.682388323e+001 +1.040038832e+002 +1.040038832e+002
211 0 +4.047854106e+001 +7.765854106e+001 +7.765854106e+001
392 0 +3.733562292e+001 +7.451562292e+001 +7.451562292e+001
1000 0 +3.660105135e+001 +7.378105135e+001 +7.378105135e+001
1011 0 +3.401089355e+001 +7.119089355e+001 +7.119089355e+001
1192 0 +2.999933811e+001 +6.717933811e+001 +6.717933811e+001
1203 0 +2.916980643e+001 +6.634980643e+001 +6.634980643e+001
1325 0 +2.879830814e+001 +6.597830814e+001 +6.597830814e+001
1683 0 +2.712713724e+001 +6.430713724e+001 +6.430713724e+001
2019 0 +2.660938333e+001 +6.378938333e+001 +6.378938333e+001
2134 0 +2.603925891e+001 +6.321925891e+001 +6.321925891e+001
2331 0 +2.528385436e+001 +6.246385436e+001 +6.246385436e+001
2425 0 +2.508668786e+001 +6.226668786e+001 +6.226668786e+001
2504 0 +2.430451726e+001 +6.148451726e+001 +6.148451726e+001
