% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.423771670e+002 +1.642377167e+003 +1.642377167e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
217 0 +6.383775757e+002 +1.638377576e+003 +1.638377576e+003 +2.3259e+000 +7.1538e-001 +6.9612e-001 +1.3067e+000 +3.0277e+000 -1.6895e+000 +2.5163e-001 +3.8761e-001 +2.1531e+000 +2.0297e+000 +2.2743e+000 -2.5191e+000 -2.0310e+000 -1.3853e+000 +2.4613e+000 +1.6657e+000 +3.0667e+000 +2.8405e+000 -4.7629e-001 +3.3815e+000
218 0 +4.793689949e+002 +1.479368995e+003 +1.479368995e+003 +2.0275e-001 +2.2203e+000 -3.5584e-001 +1.2203e+000 +3.5843e+000 -2.1081e+000 -4.9740e-001 -1.2997e+000 -1.2249e-001 +1.0847e+000 +2.4695e+000 -1.7606e-001 +1.1981e+000 -4.8204e+000 +3.7761e+000 +2.9588e+000 +2.4079e+000 +1.7992e+000 -3.3196e-001 -1.5514e-002
330 0 +4.509800384e+002 +1.450980038e+003 +1.450980038e+003 +7.9555e-001 +2.4701e+000 -1.5594e+000 +2.5813e+000 +5.3282e+000 -3.3395e+000 -3.4883e-001 -1.6449e+000 -9.5370e-001 +1.0746e+000 +1.7753e+000 -1.8780e+000 +4.0538e-001 -4.4882e+000 +4.8708e+000 +3.7421e+000 +3.0756e+000 +1.9785e-001 -1.1368e-002 -2.1398e-001
438 0 +4.024297133e+002 +1.402429713e+003 +1.402429713e+003 +8.9783e-002 +1.9199e+000 -4.6638e-001 +2.8192e+000 +5.0903e+000 -2.3842e+000 +9.2627e-001 +5.8145e-002 -1.2320e-001 -1.0897e-001 +1.3270e+000 -2.4666e+000 -3.7155e-001 -3.9832e+000 +3.1425e+000 +3.2161e+000 +3.8995e+000 +1.0047e+000 +1.1418e+000 +5.9955e-001
441 0 +3.571718247e+002 +1.357171825e+003 +1.357171825e+003 -3.6131e-001 +1.7550e+000 -1.0132e+000 +1.8962e+000 +4.3845e+000 -2.6989e+000 -3.0640e-001 -1.1933e+000 -1.4159e+000 +2.7038e-001 +2.1616e+000 -1.1536e+000 -1.2402e-001 -4.5947e+000 +4.3034e+000 +4.3356e+000 +2.3742e+000 -1.0312e-001 +8.6858e-001 -3.8522e-001
591 0 +3.422758316e+002 +1.342275832e+003 +1.342275832e+003 -3.6789e-002 +9.1064e-001 -1.2838e+000 +2.9145e+000 +3.8198e+000 -2.5128e+000 +3.8664e-001 -2.0493e-001 -5.6319e-001 -2.2490e-001 +1.7732e+000 -1.2629e+000 +7.1775e-001 -4.3760e+000 +2.3565e+000 +3.6288e+000 +1.5775e+000 -6.1589e-001 -8.0141e-001 -1.1214e+000
793 0 +3.288823848e+002 +1.328882385e+003 +1.328882385e+003 +7.3198e-002 +9.8706e-001 -1.2441e+000 +2.7676e+000 +3.9580e+000 -2.5129e+000 +3.5942e-001 -1.6634e-001 -5.7224e-001 -1.1222e-001 +1.8781e+000 -1.3375e+000 +6.6421e-001 -4.3572e+000 +2.5393e+000 +3.5499e+000 +1.6145e+000 -5.3224e-001 -7.0858e-001 -1.1600e+000
953 0 +3.219674206e+002 +1.321967421e+003 +1.321967421e+003 -1.3501e-001 +1.0855e+000 -1.4142e+000 +2.8634e+000 +4.1325e+000 -2.9018e+000 +5.3134e-001 +4.0989e-002 -6.7726e-001 -3.7315e-001 +1.5931e+000 -1.3621e+000 +3.5607e-001 -4.1601e+000 +2.8310e+000 +3.5965e+000 +1.3433e+000 -5.2012e-001 -7.1458e-001 -1.0916e+000
1153 0 +3.099143155e+002 +1.309914316e+003 +1.309914316e+003 -1.1055e-001 +1.0847e+000 -1.4031e+000 +2.8444e+000 +4.1217e+000 -2.8679e+000 +5.0710e-001 +1.1164e-002 -6.6365e-001 -3.4038e-001 +1.6193e+000 -1.3640e+000 +3.7945e-001 -4.1670e+000 +2.8114e+000 +3.5814e+000 +1.3818e+000 -5.1343e-001 -7.0299e-001 -1.0900e+000
1189 0 +3.025600693e+002 +1.302560069e+003 +1.302560069e+003 -1.1204e-001 +1.0831e+000 -1.3726e+000 +2.8314e+000 +4.0895e+000 -2.8393e+000 +4.8555e-001 +1.3035e-003 -6.6355e-001 -3.3396e-001 +1.6438e+000 -1.3471e+000 +4.0858e-001 -4.1834e+000 +2.7919e+000 +3.6051e+000 +1.3943e+000 -5.2101e-001 -7.0141e-001 -1.0816e+000
1194 0 +2.999795183e+002 +1.299979518e+003 +1.299979518e+003 -1.3891e-001 +1.1271e+000 -1.4764e+000 +2.9875e+000 +4.0053e+000 -2.7729e+000 +5.0814e-001 -3.4624e-003 -7.3350e-001 -4.3784e-001 +1.5541e+000 -1.4177e+000 +2.6605e-001 -4.1771e+000 +2.6603e+000 +3.6191e+000 +1.3224e+000 -4.4679e-001 -7.0239e-001 -1.0717e+000
1211 0 +2.939319319e+002 +1.293931932e+003 +1.293931932e+003 -1.3676e-001 +9.9603e-001 -1.3698e+000 +2.8977e+000 +4.0713e+000 -2.7132e+000 +4.1586e-001 -5.6587e-002 -6.6106e-001 -2.8878e-001 +1.6371e+000 -1.3464e+000 +4.1183e-001 -4.1517e+000 +2.6841e+000 +3.5877e+000 +1.4126e+000 -4.6664e-001 -6.7601e-001 -1.0483e+000
1522 0 +2.853467605e+002 +1.285346760e+003 +1.285346760e+003 -1.6481e-001 +9.0974e-001 -1.2745e+000 +2.8624e+000 +4.0284e+000 -2.6960e+000 +3.8897e-001 -1.3985e-001 -7.1162e-001 -2.8204e-001 +1.6130e+000 -1.2924e+000 +3.8626e-001 -4.1809e+000 +2.7218e+000 +3.6452e+000 +1.4582e+000 -5.0283e-001 -5.8460e-001 -9.8613e-001
1810 0 +2.784058743e+002 +1.278405874e+003 +1.278405874e+003 -1.6412e-001 +9.5403e-001 -1.2791e+000 +2.8513e+000 +4.0036e+000 -2.6503e+000 +3.8546e-001 -1.1111e-001 -7.0122e-001 -2.7195e-001 +1.6411e+000 -1.2872e+000 +3.6453e-001 -4.2357e+000 +2.7067e+000 +3.6337e+000 +1.4482e+000 -4.8476e-001 -5.6162e-001 -9.1948e-001
2018 0 +2.738960717e+002 +1.273896072e+003 +1.273896072e+003 -1.7344e-001 +9.3048e-001 -1.3041e+000 +2.8581e+000 +4.0007e+000 -2.6374e+000 +3.9514e-001 -1.2060e-001 -7.1441e-001 -2.7936e-001 +1.6348e+000 -1.3077e+000 +3.8678e-001 -4.2407e+000 +2.6810e+000 +3.6333e+000 +1.4351e+000 -5.3663e-001 -5.3967e-001 -9.4065e-001
2025 0 +2.683094866e+002 +1.268309487e+003 +1.268309487e+003 -1.5834e-001 +9.0005e-001 -1.2700e+000 +2.8563e+000 +3.9815e+000 -2.6164e+000 +4.0544e-001 -1.0683e-001 -6.9166e-001 -2.9185e-001 +1.6414e+000 -1.3103e+000 +3.7201e-001 -4.2393e+000 +2.6456e+000 +3.6286e+000 +1.4239e+000 -5.1841e-001 -5.5450e-001 -9.3048e-001
2220 0 +2.594720625e+002 +1.259472062e+003 +1.259472062e+003 -1.7744e-001 +8.7664e-001 -1.2845e+000 +2.8730e+000 +3.9986e+000 -2.6421e+000 +4.3198e-001 -1.0796e-001 -6.9089e-001 -3.0265e-001 +1.6593e+000 -1.3532e+000 +3.6738e-001 -4.2667e+000 +2.6201e+000 +3.6122e+000 +1.4026e+000 -5.3588e-001 -5.5301e-001 -9.0848e-001
2301 0 +2.569296454e+002 +1.256929645e+003 +1.256929645e+003 -1.6090e-001 +9.0512e-001 -1.2688e+000 +2.8868e+000 +4.0099e+000 -2.6358e+000 +4.4811e-001 -1.3320e-001 -6.8256e-001 -2.5658e-001 +1.6528e+000 -1.3236e+000 +3.8235e-001 -4.2525e+000 +2.6412e+000 +3.6341e+000 +1.4209e+000 -5.3449e-001 -5.7029e-001 -9.4117e-001
2343 0 +2.481626073e+002 +1.248162607e+003 +1.248162607e+003 -1.6364e-001 +9.1688e-001 -1.2611e+000 +2.8958e+000 +4.0066e+000 -2.6347e+000 +4.5540e-001 -1.3297e-001 -6.6430e-001 -2.6663e-001 +1.6777e+000 -1.3443e+000 +3.9081e-001 -4.2514e+000 +2.6405e+000 +3.6200e+000 +1.3991e+000 -5.3059e-001 -5.4963e-001 -9.3790e-001
2414 0 +2.453339845e+002 +1.245333985e+003 +1.245333985e+003 -1.6778e-001 +9.1088e-001 -1.2550e+000 +2.9148e+000 +4.0083e+000 -2.6373e+000 +4.7047e-001 -1.3853e-001 -6.5615e-001 -2.5314e-001 +1.6896e+000 -1.3455e+000 +3.9063e-001 -4.2585e+000 +2.6117e+000 +3.6223e+000 +1.3941e+000 -5.3476e-001 -5.7148e-001 -9.4429e-001
2676 0 +2.396693745e+002 +1.239669375e+003 +1.239669375e+003 -1.6814e-001 +9.3786e-001 -1.2083e+000 +2.9423e+000 +3.9896e+000 -2.6676e+000 +4.8710e-001 -1.6112e-001 -5.5655e-001 -2.6634e-001 +1.7256e+000 -1.3546e+000 +3.8311e-001 -4.2786e+000 +2.6726e+000 +3.6434e+000 +1.4026e+000 -4.9712e-001 -5.4546e-001 -9.2056e-001
2860 0 +2.341356601e+002 +1.234135660e+003 +1.234135660e+003 -1.8198e-001 +9.3311e-001 -1.2225e+000 +2.9523e+000 +3.9884e+000 -2.6685e+000 +4.8769e-001 -1.4554e-001 -5.8360e-001 -2.7884e-001 +1.7068e+000 -1.3415e+000 +3.8274e-001 -4.2586e+000 +2.6609e+000 +3.6440e+000 +1.3891e+000 -5.1460e-001 -5.6778e-001 -9.3256e-001
