% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.057169867e+001 -9.194283013e+002 -9.194283013e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +6.895393584e+001 -9.310460642e+002 -9.310460642e+002 -2.8959e+000 +4.2910e+000 +8.6728e-001 +5.9725e-001 -1.4373e+000
4 0 +6.126770609e+001 -9.387322939e+002 -9.387322939e+002 +3.4571e+000 -3.3198e+000 -2.0020e+000 -5.7488e-001 +1.1710e-001
10 0 +5.690540942e+001 -9.430945906e+002 -9.430945906e+002 -4.8650e+000 +4.6130e+000 -2.9166e-001 +7.8490e-001 -1.0070e+000
27 0 +3.144908947e+001 -9.685509105e+002 -9.685509105e+002 -4.3820e+000 +1.2769e+000 +3.7071e+000 -4.7169e+000 +1.2849e+000
91 0 +8.909317371e+000 -9.910906826e+002 -9.910906826e+002 -2.7293e+000 +3.9344e+000 -1.9966e-001 -3.4248e+000 -4.8525e-001
360 0 +4.395925071e+000 -9.956040749e+002 -9.956040749e+002 -3.1416e+000 +3.9275e+000 -2.5932e-001 -3.9445e+000 -1.0908e+000
489 0 +1.986475257e+000 -9.980135247e+002 -9.980135247e+002 -3.2431e+000 +4.0732e+000 -6.2533e-001 -3.7694e+000 -1.0804e+000
610 0 +1.203423795e+000 -9.987965762e+002 -9.987965762e+002 -3.5236e+000 +4.4874e+000 -2.2666e-001 -3.0947e+000 -1.1586e+000
739 0 +9.851374098e-001 -9.990148626e+002 -9.990148626e+002 -3.4353e+000 +4.3646e+000 -2.2503e-001 -3.1437e+000 -1.1591e+000
841 0 +9.115751088e-001 -9.990884249e+002 -9.990884249e+002 -3.3191e+000 +4.2483e+000 -4.4210e-001 -3.0617e+000 -1.3500e+000
912 0 +8.097422927e-001 -9.991902577e+002 -9.991902577e+002 -3.4247e+000 +4.1553e+000 -3.4464e-001 -2.9271e+000 -1.2792e+000
913 0 +7.899767103e-001 -9.992100233e+002 -9.992100233e+002 -3.4152e+000 +4.3529e+000 -3.3650e-001 -3.0290e+000 -1.2496e+000
941 0 +7.389770429e-001 -9.992610230e+002 -9.992610230e+002 -3.4052e+000 +4.2545e+000 -4.0767e-001 -3.1090e+000 -1.2081e+000
