% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.833297738e+002 +1.383329774e+003 +1.383329774e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +3.397808474e+002 +1.339780847e+003 +1.339780847e+003 +3.6955e+000 -2.8974e+000 +1.1991e-001 +4.4357e+000 +4.4992e-001
4 0 +2.686561461e+002 +1.268656146e+003 +1.268656146e+003 +2.2512e+000 -2.3164e+000 +8.8137e-001 +3.5348e+000 +1.7275e+000
10 0 +2.247660533e+002 +1.224766053e+003 +1.224766053e+003 -1.2041e+000 +7.9619e-001 -2.1047e+000 +2.5978e+000 +2.8936e+000
16 0 +1.087770695e+002 +1.108777069e+003 +1.108777069e+003 +2.1173e+000 +4.1946e+000 +2.7876e+000 +3.6148e+000 +3.7575e+000
44 0 +9.100802070e+001 +1.091008021e+003 +1.091008021e+003 -4.4884e+000 +1.5777e+000 +1.2752e+000 +3.9069e+000 +3.9393e+000
50 0 +7.922041203e+001 +1.079220412e+003 +1.079220412e+003 -4.7498e+000 +1.5602e+000 +3.0088e+000 +3.0957e+000 +4.6536e+000
216 0 +5.691299342e+001 +1.056912993e+003 +1.056912993e+003 -2.3121e+000 +1.8457e+000 +4.3389e+000 +2.5790e+000 +4.3362e+000
300 0 +5.304093028e+001 +1.053040930e+003 +1.053040930e+003 -6.5874e+000 +9.5884e-001 +5.5927e+000 +3.6347e+000 +5.0000e+000
1278 0 +4.915573714e+001 +1.049155737e+003 +1.049155737e+003 -1.9993e+000 +3.5482e+000 +3.4403e+000 +3.2737e+000 +4.3630e+000
1478 0 +4.448040387e+001 +1.044480404e+003 +1.044480404e+003 -1.9412e+000 +2.5717e+000 +3.8324e+000 +3.3542e+000 +4.4078e+000
1900 0 +3.782002065e+001 +1.037820021e+003 +1.037820021e+003 -3.9064e+000 +2.6415e+000 +4.3630e+000 +3.2748e+000 +4.6131e+000
3784 0 +3.690988114e+001 +1.036909881e+003 +1.036909881e+003 -3.9659e+000 +2.6678e+000 +4.3669e+000 +3.2850e+000 +4.8798e+000
4200 0 +3.101279577e+001 +1.031012796e+003 +1.031012796e+003 -3.9626e+000 +2.6477e+000 +4.3702e+000 +3.2875e+000 +4.8649e+000
8833 0 +2.993446123e+001 +1.029934461e+003 +1.029934461e+003 -4.1105e+000 +2.6556e+000 +4.3802e+000 +3.2608e+000 +4.8033e+000
9433 0 +2.430828583e+001 +1.024308286e+003 +1.024308286e+003 -3.9683e+000 +2.6482e+000 +4.3700e+000 +3.2855e+000 +4.7772e+000
9633 0 +2.340473710e+001 +1.023404737e+003 +1.023404737e+003 -3.9272e+000 +2.6461e+000 +4.3671e+000 +3.2926e+000 +4.7696e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.421420674e+002 +2.121720674e+002 +2.121720674e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
3 0 +1.388402717e+002 +2.088702717e+002 +2.088702717e+002 +2.9732e+000 -2.0449e+000 -2.5558e+000 -2.5346e+000 -1.3959e+000
20 0 +1.253274028e+002 +1.953574028e+002 +1.953574028e+002 +1.2435e+000 -1.2787e+000 -3.7217e+000 -1.2024e+000 +4.2971e+000
47 0 +1.167389958e+002 +1.867689958e+002 +1.867689958e+002 -2.9214e+000 +1.8844e-001 -3.0178e+000 -1.0246e+000 +2.9765e+000
48 0 +9.728977342e+001 +1.673197734e+002 +1.673197734e+002 -7.2064e-001 -1.5977e+000 -7.9451e-001 -2.6187e+000 +3.3719e-001
60 0 +7.503313255e+001 +1.450631326e+002 +1.450631326e+002 +1.5374e-001 -3.8319e+000 -1.4311e+000 -3.0283e+000 -2.5837e+000
213 0 +4.094547220e+001 +1.109754722e+002 +1.109754722e+002 -3.3610e-001 -2.3654e+000 -3.1502e+000 -2.5620e+000 +7.8147e-001
741 0 +3.598138810e+001 +1.060113881e+002 +1.060113881e+002 -1.4946e+000 -2.2414e+000 -3.7560e+000 -1.9446e+000 -2.6307e-001
1224 0 +2.931100590e+001 +9.934100590e+001 +9.934100590e+001 -1.4402e+000 -1.7438e+000 -3.9626e+000 -1.8041e+000 -3.8145e-001
1691 0 +8.963107594e+000 +7.899310759e+001 +7.899310759e+001 -1.1614e+000 -1.9935e+000 -3.7094e+000 -2.1624e+000 +1.5289e-002
6510 0 +6.506341169e+000 +7.653634117e+001 +7.653634117e+001 -1.2330e+000 -2.0126e+000 -3.7678e+000 -2.0682e+000 -3.1935e-002
7582 0 +6.026533663e+000 +7.605653366e+001 +7.605653366e+001 -1.2367e+000 -2.0439e+000 -3.8137e+000 -2.0767e+000 -4.8128e-003
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.511162314e+002 +1.028962314e+002 +1.028962314e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
72 0 +1.480777698e+002 +9.985776979e+001 +9.985776979e+001 -1.0581e+000 -3.3930e+000 -1.4033e+000 -2.0269e+000 -4.1069e+000
95 0 +8.088671700e+001 +3.266671700e+001 +3.266671700e+001 +3.1655e+000 +1.3103e+000 -1.5582e+000 +1.0789e+000 -3.6798e+000
98 0 +7.120877617e+001 +2.298877617e+001 +2.298877617e+001 -1.7594e+000 -1.4464e+000 -2.1668e+000 -1.1832e+000 -1.2960e+000
102 0 +6.394561976e+001 +1.572561976e+001 +1.572561976e+001 -1.8836e+000 +3.5831e-001 -2.4961e+000 -9.0497e-001 -1.6739e+000
475 0 +5.392535645e+001 +5.705356447e+000 +5.705356447e+000 -1.7692e+000 +7.5283e-001 -1.2465e+000 +1.6783e-001 -3.7316e+000
684 0 +4.341532212e+001 -4.804677878e+000 -4.804677878e+000 -2.8921e+000 -2.8659e-001 -6.2349e-001 -5.5003e-001 -4.1255e+000
841 0 +3.658059578e+001 -1.163940422e+001 -1.163940422e+001 -2.7755e+000 -3.1683e-001 -7.9963e-001 +9.8191e-001 -5.0000e+000
1609 0 +3.307485842e+001 -1.514514158e+001 -1.514514158e+001 -2.7131e+000 -1.5509e+000 -1.3270e+000 -6.4314e-001 -4.0518e+000
