% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.610802346e+001 -9.838919765e+002 -9.838919765e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000
32 0 +8.336548556e+000 -9.916634514e+002 -9.916634514e+002 +4.8321e+000 -3.5487e+000 -3.2518e+000
66 0 +6.562680800e+000 -9.934373192e+002 -9.934373192e+002 +4.4504e+000 +3.4477e+000 +4.0580e+000
121 0 +7.339107737e-002 -9.999266089e+002 -9.999266089e+002 -3.8266e-001 -4.7427e-001 +1.8442e+000
201 0 +1.915435452e-003 -9.999980846e+002 -9.999980846e+002 +1.7726e+000 +9.6294e-001 +2.8380e+000
580 0 +1.728905356e-003 -9.999982711e+002 -9.999982711e+002 +1.8081e+000 +9.7600e-001 +2.8035e+000
584 0 +5.595760460e-004 -9.999994404e+002 -9.999994404e+002 +1.7414e+000 +9.9276e-001 +2.8280e+000
1005 0 +4.566435815e-004 -9.999995434e+002 -9.999995434e+002 +1.8118e+000 +1.0531e+000 +2.8530e+000
1011 0 +2.164799519e-004 -9.999997835e+002 -9.999997835e+002 +1.7284e+000 +9.9932e-001 +2.8139e+000
1211 0 +2.136047685e-004 -9.999997864e+002 -9.999997864e+002 +1.6670e+000 +9.7358e-001 +2.7966e+000
1309 0 +1.238143926e-004 -9.999998762e+002 -9.999998762e+002 +1.6418e+000 +8.9806e-001 +2.7521e+000
1321 0 +5.895013226e-005 -9.999999410e+002 -9.999999410e+002 +1.1393e+000 +6.1351e-001 +2.5598e+000
1411 0 +6.824544698e-006 -9.999999932e+002 -9.999999932e+002 +1.3011e+000 +7.1825e-001 +2.6288e+000
1509 0 +5.549240655e-006 -9.999999945e+002 -9.999999945e+002 +1.4758e+000 +8.0548e-001 +2.6886e+000
1611 0 +3.647433005e-007 -9.999999996e+002 -9.999999996e+002 +1.3948e+000 +7.6510e-001 +2.6609e+000
1715 0 +3.881029897e-008 -1.000000000e+003 -1.000000000e+003 +1.3943e+000 +7.4931e-001 +2.6556e+000
1921 0 +1.236583103e-008 -1.000000000e+003 -1.000000000e+003 +1.3799e+000 +7.3886e-001 +2.6497e+000
2015 0 +1.226032964e-008 -1.000000000e+003 -1.000000000e+003 +1.3855e+000 +7.4313e-001 +2.6517e+000
2115 0 +2.953925105e-009 -1.000000000e+003 -1.000000000e+003 +1.3747e+000 +7.3448e-001 +2.6460e+000
3094 0 +0.000000000e+000 -1.000000000e+003 -1.000000000e+003 +1.3490e+000 +7.1851e-001 +2.6351e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.769756298e+001 +1.067697563e+003 +1.067697563e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +2.203013135e+001 +1.022030131e+003 +1.022030131e+003 -2.2276e+000 -3.7765e+000 +9.9597e-001
19 0 +1.971012293e+001 +1.019710123e+003 +1.019710123e+003 +1.8104e+000 -2.2556e+000 +2.5252e+000
34 0 +1.398973553e+001 +1.013989736e+003 +1.013989736e+003 -3.8923e+000 -2.8965e+000 +3.2141e+000
43 0 +5.524149312e+000 +1.005524149e+003 +1.005524149e+003 +3.3079e+000 +2.2768e+000 -4.2666e+000
105 0 +2.146967325e+000 +1.002146967e+003 +1.002146967e+003 -3.3281e+000 -2.7958e+000 +2.0670e+000
403 0 +1.997957980e+000 +1.001997958e+003 +1.001997958e+003 -3.1686e+000 -2.6032e+000 +2.1165e+000
543 0 +1.486412367e-002 +1.000014864e+003 +1.000014864e+003 -6.0648e-001 -1.6107e+000 -1.9958e+000
872 0 +2.287969683e-004 +1.000000229e+003 +1.000000229e+003 -6.4865e-001 -1.4542e+000 -2.1105e+000
1226 0 +2.150292630e-006 +1.000000002e+003 +1.000000002e+003 -7.0157e-001 -1.4205e+000 -2.0796e+000
1526 0 +2.112751417e-006 +1.000000002e+003 +1.000000002e+003 -6.9673e-001 -1.4208e+000 -2.0847e+000
1550 0 +1.047852038e-006 +1.000000001e+003 +1.000000001e+003 -6.9851e-001 -1.4266e+000 -2.0663e+000
1850 0 +9.634912885e-007 +1.000000001e+003 +1.000000001e+003 -6.9556e-001 -1.4323e+000 -2.0521e+000
1854 0 +2.989455652e-007 +1.000000000e+003 +1.000000000e+003 -6.9718e-001 -1.4243e+000 -2.0699e+000
1913 0 +6.257812402e-008 +1.000000000e+003 +1.000000000e+003 -6.9918e-001 -1.4178e+000 -2.0605e+000
2050 0 +1.599221378e-008 +1.000000000e+003 +1.000000000e+003 -6.9568e-001 -1.4244e+000 -2.0619e+000
2275 0 +1.141404482e-008 +1.000000000e+003 +1.000000000e+003 -7.0821e-001 -1.4107e+000 -2.0607e+000
2426 0 +3.782588465e-009 +1.000000000e+003 +1.000000000e+003 -7.1167e-001 -1.4066e+000 -2.0593e+000
3260 0 +0.000000000e+000 +1.000000000e+003 +1.000000000e+003 -7.1535e-001 -1.4020e+000 -2.0534e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.988076993e+001 +1.075076993e+001 +1.075076993e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +8.928152763e+000 -4.020184724e+001 -4.020184724e+001 +6.9318e-001 -2.5884e+000 -3.3642e-001
