% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.158387621e+005 +1.159879121e+005 +1.159879121e+005
741 0 +1.142664546e+005 +1.144156046e+005 +1.144156046e+005
810 0 +8.841133440e+004 +8.856048440e+004 +8.856048440e+004
1044 0 +8.651592382e+004 +8.666507382e+004 +8.666507382e+004
1109 0 +8.249820301e+004 +8.264735301e+004 +8.264735301e+004
1137 0 +7.842716923e+004 +7.857631923e+004 +7.857631923e+004
1213 0 +7.379197551e+004 +7.394112551e+004 +7.394112551e+004
1414 0 +7.025455150e+004 +7.040370150e+004 +7.040370150e+004
1453 0 +6.903310515e+004 +6.918225515e+004 +6.918225515e+004
1509 0 +6.470045574e+004 +6.484960574e+004 +6.484960574e+004
1539 0 +6.118169797e+004 +6.133084797e+004 +6.133084797e+004
1609 0 +5.815472282e+004 +5.830387282e+004 +5.830387282e+004
1669 0 +5.355952480e+004 +5.370867480e+004 +5.370867480e+004
1717 0 +5.241907681e+004 +5.256822681e+004 +5.256822681e+004
1770 0 +5.026280400e+004 +5.041195400e+004 +5.041195400e+004
1813 0 +4.925359105e+004 +4.940274105e+004 +4.940274105e+004
1815 0 +4.797111655e+004 +4.812026655e+004 +4.812026655e+004
1836 0 +4.707018353e+004 +4.721933353e+004 +4.721933353e+004
1884 0 +4.500203804e+004 +4.515118804e+004 +4.515118804e+004
1913 0 +3.466751767e+004 +3.481666767e+004 +3.481666767e+004
1993 0 +3.274062505e+004 +3.288977505e+004 +3.288977505e+004
2027 0 +3.202633782e+004 +3.217548782e+004 +3.217548782e+004
2115 0 +3.122504045e+004 +3.137419045e+004 +3.137419045e+004
2215 0 +3.068451747e+004 +3.083366747e+004 +3.083366747e+004
2302 0 +3.011117242e+004 +3.026032242e+004 +3.026032242e+004
2539 0 +2.907949872e+004 +2.922864872e+004 +2.922864872e+004
2646 0 +2.835614542e+004 +2.850529542e+004 +2.850529542e+004
2751 0 +2.811219399e+004 +2.826134399e+004 +2.826134399e+004
2780 0 +2.724121039e+004 +2.739036039e+004 +2.739036039e+004
2805 0 +2.686272303e+004 +2.701187303e+004 +2.701187303e+004
3037 0 +2.625457339e+004 +2.640372339e+004 +2.640372339e+004
3135 0 +2.415863110e+004 +2.430778110e+004 +2.430778110e+004
3234 0 +2.369766290e+004 +2.384681290e+004 +2.384681290e+004
