% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.235000000e+002 +2.473300000e+002 +2.473300000e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
12554 0 +1.231135678e+002 +2.469435678e+002 +2.469435678e+002 -2.8619e-001 +5.4405e-001 +1.4491e-001 -1.5728e-001 -1.2730e-002 +8.7032e-001 +4.8349e-001 -1.6516e-001 -1.7655e-001 -3.1170e-001 +3.6325e-001 -1.3401e+000 -4.8612e-001 +4.1454e-001 +6.6627e-001 +2.2689e-001 +4.6047e-001 -1.0673e-001 -3.0709e-001 -6.7656e-002
12648 0 +1.229697431e+002 +2.467997431e+002 +2.467997431e+002 -2.7368e-001 +5.5210e-001 +1.3677e-001 -1.7385e-001 -3.4055e-003 +8.5843e-001 +4.7264e-001 -1.6479e-001 -1.6996e-001 -3.0870e-001 +3.6866e-001 -1.3470e+000 -4.8321e-001 +4.2110e-001 +6.7164e-001 +2.2619e-001 +4.4390e-001 -1.0996e-001 -2.8199e-001 -7.8996e-002
12811 0 +1.197648293e+002 +2.435948293e+002 +2.435948293e+002 -2.5677e-001 +5.4474e-001 +1.2560e-001 -1.9615e-001 -6.5277e-003 +8.6012e-001 +4.6996e-001 -1.3578e-001 -1.5107e-001 -3.1916e-001 +3.4924e-001 -1.3417e+000 -4.7938e-001 +4.3663e-001 +6.3734e-001 +2.2859e-001 +4.5131e-001 -1.3615e-001 -2.7072e-001 -1.1737e-001
13008 0 +1.161629184e+002 +2.399929184e+002 +2.399929184e+002 -2.6945e-001 +5.3150e-001 +1.2105e-001 -1.8727e-001 -3.8526e-002 +8.6234e-001 +4.6859e-001 -1.4254e-001 -1.6181e-001 -3.2577e-001 +3.4262e-001 -1.3083e+000 -4.8470e-001 +4.6336e-001 +6.2074e-001 +2.2085e-001 +4.8288e-001 -1.5743e-001 -3.0893e-001 -1.1453e-001
13216 0 +1.146157430e+002 +2.384457430e+002 +2.384457430e+002 -2.6245e-001 +5.2528e-001 +1.0994e-001 -2.0264e-001 -5.4249e-002 +8.4162e-001 +4.4864e-001 -1.4201e-001 -1.6043e-001 -3.1708e-001 +3.4486e-001 -1.2908e+000 -4.8572e-001 +4.8307e-001 +6.1161e-001 +2.1037e-001 +4.9030e-001 -1.7481e-001 -3.0717e-001 -1.3386e-001
13460 0 +1.120532847e+002 +2.358832847e+002 +2.358832847e+002 -2.3893e-001 +5.3141e-001 +1.0651e-001 -2.3932e-001 -4.9194e-002 +7.9218e-001 +4.0321e-001 -1.1779e-001 -1.6157e-001 -3.0209e-001 +3.6951e-001 -1.2809e+000 -4.8411e-001 +5.0967e-001 +6.1723e-001 +2.0187e-001 +4.8308e-001 -1.9243e-001 -2.7813e-001 -1.6024e-001
13780 0 +1.096312638e+002 +2.334612638e+002 +2.334612638e+002 -2.2208e-001 +5.2500e-001 +1.1529e-001 -2.5649e-001 -6.4396e-002 +7.5828e-001 +3.5500e-001 -8.4331e-002 -1.7373e-001 -2.9786e-001 +3.8400e-001 -1.2532e+000 -4.7202e-001 +5.2057e-001 +6.0557e-001 +1.9490e-001 +4.9204e-001 -2.2065e-001 -2.6005e-001 -1.9329e-001
14418 0 +1.070882400e+002 +2.309182400e+002 +2.309182400e+002 -1.9343e-001 +5.1763e-001 +1.2536e-001 -2.8225e-001 -6.3953e-002 +7.2242e-001 +3.2547e-001 -5.0284e-002 -1.8791e-001 -2.9680e-001 +3.9710e-001 -1.2071e+000 -4.8265e-001 +5.4892e-001 +5.8393e-001 +2.0360e-001 +4.9933e-001 -2.5439e-001 -2.5245e-001 -2.2317e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
