% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.833297738e+002 +1.383329774e+003 +1.383329774e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
3 0 +3.504593547e+002 +1.350459355e+003 +1.350459355e+003 +2.6720e+000 -4.0623e+000 +3.5111e+000 +4.3102e+000 +3.3880e+000
12 0 +2.465894254e+002 +1.246589425e+003 +1.246589425e+003 -1.6770e+000 -3.7090e-001 +1.9520e+000 +4.0318e-001 +2.0575e+000
35 0 +1.181464187e+002 +1.118146419e+003 +1.118146419e+003 +2.4719e+000 +4.6325e+000 +3.2906e+000 +4.3265e+000 +3.7571e+000
51 0 +1.134267166e+002 +1.113426717e+003 +1.113426717e+003 -1.9433e+000 +1.5681e+000 +3.2609e+000 +1.5279e+000 +2.8919e+000
59 0 +9.794340401e+001 +1.097943404e+003 +1.097943404e+003 -3.1618e+000 -2.4818e-001 +4.4893e+000 +3.4110e+000 +1.7784e+000
236 0 +7.801295720e+001 +1.078012957e+003 +1.078012957e+003 -6.5444e+000 +3.6344e-002 +5.1697e+000 +3.1467e+000 +1.9115e+000
334 0 +7.577549674e+001 +1.075775497e+003 +1.075775497e+003 -1.0918e+000 +7.3682e-001 +2.9604e+000 +3.5597e+000 +1.3187e+000
373 0 +5.647372972e+001 +1.056473730e+003 +1.056473730e+003 -6.3138e+000 +1.5976e-001 +4.5986e+000 +2.2801e+000 +3.8544e+000
440 0 +4.435706143e+001 +1.044357061e+003 +1.044357061e+003 -6.1017e+000 +8.7783e-001 +4.5638e+000 +2.4588e+000 +4.5109e+000
744 0 +4.186492494e+001 +1.041864925e+003 +1.041864925e+003 -3.6682e+000 +5.8063e-001 +2.5233e+000 +2.8440e+000 +4.8080e+000
890 0 +3.439603153e+001 +1.034396032e+003 +1.034396032e+003 -2.6931e+000 +2.2411e+000 +2.4284e+000 +3.1396e+000 +1.9702e+000
1026 0 +1.684300148e+001 +1.016843001e+003 +1.016843001e+003 -2.2776e+000 +2.6572e+000 +2.2938e+000 +3.2068e+000 +2.1131e+000
1541 0 +1.598872703e+001 +1.015988727e+003 +1.015988727e+003 -2.3061e+000 +2.6577e+000 +2.2801e+000 +3.1656e+000 +2.1118e+000
1828 0 +1.453760184e+001 +1.014537602e+003 +1.014537602e+003 -2.2463e+000 +2.7390e+000 +2.2726e+000 +3.1824e+000 +2.1043e+000
1926 0 +1.430368578e+001 +1.014303686e+003 +1.014303686e+003 -2.2726e+000 +2.7091e+000 +2.2533e+000 +3.1593e+000 +2.1335e+000
2024 0 +1.303330389e+001 +1.013033304e+003 +1.013033304e+003 -2.2658e+000 +2.7185e+000 +2.2259e+000 +3.1612e+000 +2.1194e+000
4681 0 +8.739334137e+000 +1.008739334e+003 +1.008739334e+003 -3.9369e+000 +1.8896e+000 +3.8668e+000 +3.0614e+000 +3.0788e+000
4948 0 +8.134902444e+000 +1.008134902e+003 +1.008134902e+003 -3.9233e+000 +1.8979e+000 +3.8545e+000 +3.0622e+000 +3.0705e+000
5113 0 +7.976820306e+000 +1.007976820e+003 +1.007976820e+003 -3.9245e+000 +1.9069e+000 +3.8465e+000 +3.0559e+000 +3.0791e+000
5669 0 +5.885966423e+000 +1.005885966e+003 +1.005885966e+003 -3.9368e+000 +1.8897e+000 +3.8437e+000 +3.0397e+000 +3.0846e+000
5727 0 +5.560345906e+000 +1.005560346e+003 +1.005560346e+003 -3.9377e+000 +1.8832e+000 +3.8423e+000 +3.0332e+000 +3.0833e+000
5805 0 +5.216394314e+000 +1.005216394e+003 +1.005216394e+003 -3.9535e+000 +1.9059e+000 +3.8397e+000 +3.0219e+000 +3.0651e+000
5918 0 +5.087879999e+000 +1.005087880e+003 +1.005087880e+003 -3.9773e+000 +1.8949e+000 +3.8435e+000 +3.0094e+000 +3.0629e+000
6006 0 +4.760541970e+000 +1.004760542e+003 +1.004760542e+003 -3.9339e+000 +1.8841e+000 +3.8273e+000 +3.0294e+000 +3.0612e+000
6106 0 +4.487667271e+000 +1.004487667e+003 +1.004487667e+003 -3.9423e+000 +1.8932e+000 +3.8200e+000 +3.0232e+000 +3.0616e+000
6406 0 +4.462906293e+000 +1.004462906e+003 +1.004462906e+003 -3.9479e+000 +1.8993e+000 +3.8151e+000 +3.0191e+000 +3.0619e+000
6422 0 +4.336316846e+000 +1.004336317e+003 +1.004336317e+003 -3.9610e+000 +1.8915e+000 +3.8221e+000 +3.0173e+000 +3.0693e+000
6722 0 +4.244634609e+000 +1.004244635e+003 +1.004244635e+003 -3.9547e+000 +1.8966e+000 +3.8220e+000 +3.0199e+000 +3.0616e+000
6991 0 +4.152160545e+000 +1.004152161e+003 +1.004152161e+003 -3.9597e+000 +1.8951e+000 +3.8291e+000 +3.0251e+000 +3.0691e+000
7054 0 +4.073019382e+000 +1.004073019e+003 +1.004073019e+003 -3.9530e+000 +1.8959e+000 +3.8172e+000 +3.0310e+000 +3.0620e+000
