% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.423771670e+002 +1.642377167e+003 +1.642377167e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
204 0 +6.318796175e+002 +1.631879617e+003 +1.631879617e+003 -2.7959e+000 +5.2223e+000 +1.7476e+000 -3.2498e-001 -1.8522e+000 -1.1208e+000 -3.5721e+000 +3.8586e+000 -2.2158e+000 +3.0993e+000 -2.1463e+000 -1.8382e-001 +8.5037e-001 +1.5583e+000 +4.8131e+000 +4.1706e+000 +4.6093e+000 -4.0445e+000 +1.7193e+000 +3.5260e+000
211 0 +6.061780695e+002 +1.606178069e+003 +1.606178069e+003 -1.1393e+000 +3.7428e+000 +1.7506e+000 +1.0209e+000 -9.1666e-001 -1.0368e+000 -2.7919e+000 +2.0331e+000 +7.9810e-001 +3.3490e+000 -2.6459e+000 -7.1784e-001 +2.1613e+000 +2.9116e+000 +3.3278e+000 +2.3092e+000 +1.9724e+000 -2.9512e+000 +1.4626e+000 +1.6113e+000
238 0 +5.861764885e+002 +1.586176488e+003 +1.586176488e+003 -4.3286e-001 +5.6264e+000 -4.5868e-001 +5.4834e-001 -2.3320e+000 -2.3042e+000 -3.8476e+000 +9.8234e-001 -2.0457e+000 +5.1875e-001 -4.4923e+000 -3.4464e+000 +1.2081e+000 +1.1264e+000 +2.2690e+000 +3.7824e+000 +4.3813e+000 +8.7616e-002 -1.0934e+000 +1.4163e+000
262 0 +4.975707294e+002 +1.497570729e+003 +1.497570729e+003 -1.3363e+000 +4.0147e+000 +2.4611e+000 +7.0461e-001 -1.4974e+000 -9.6507e-001 -3.3711e+000 +2.6538e+000 -2.6291e+000 +1.5485e+000 -1.6012e+000 +6.2458e-004 +5.5197e-001 +1.4130e-001 +3.5248e+000 +2.8053e+000 +5.4051e+000 -2.8769e+000 +9.3860e-001 +3.8112e+000
353 0 +4.781344250e+002 +1.478134425e+003 +1.478134425e+003 -1.2246e+000 +3.5254e+000 +2.5731e+000 -5.2673e-001 -8.0373e-001 -1.4425e+000 -2.3904e+000 +2.7956e+000 -1.7541e+000 +1.8366e+000 -1.9710e+000 +5.0624e-001 +3.5225e-001 +5.6560e-002 +2.7226e+000 +2.3842e+000 +3.4333e+000 -3.3147e+000 +3.8579e-001 +4.0017e+000
407 0 +4.361667111e+002 +1.436166711e+003 +1.436166711e+003 -2.2854e+000 +2.4476e+000 +4.2380e+000 +8.9971e-001 +7.2677e-001 -2.2904e+000 -2.1246e+000 +3.6610e+000 -1.1766e+000 +1.0316e+000 -2.8144e+000 +1.5802e-001 +1.6875e+000 -1.0719e+000 +1.0072e+000 +3.4864e+000 +4.9944e+000 -3.7008e+000 +3.8939e-001 +4.8833e+000
443 0 +4.172302003e+002 +1.417230200e+003 +1.417230200e+003 -9.1893e-001 +2.0542e+000 +3.0821e+000 -6.5047e-001 -4.7892e-001 -1.8016e+000 -3.2621e+000 +1.2782e+000 -9.4176e-001 +1.1872e+000 -1.3787e+000 +5.3275e-001 -4.5230e-001 -7.8797e-001 +2.1256e+000 +1.7075e+000 +4.3630e+000 -1.8473e+000 +1.0541e+000 +3.7845e+000
672 0 +3.910281371e+002 +1.391028137e+003 +1.391028137e+003 -8.6495e-001 +1.7985e+000 +3.2048e+000 -6.7065e-001 -4.3020e-001 -1.8831e+000 -3.4604e+000 +9.9406e-001 -7.7569e-001 +1.0496e+000 -1.2747e+000 +5.6202e-001 -5.9782e-001 -9.4588e-001 +2.0388e+000 +1.5719e+000 +4.5461e+000 -1.5972e+000 +1.1734e+000 +3.6676e+000
711 0 +3.751448361e+002 +1.375144836e+003 +1.375144836e+003 -5.9709e-001 +1.2494e+000 +3.7713e+000 +2.7229e-002 -1.5624e-001 -2.4342e+000 -3.6622e+000 +1.3098e+000 -1.2774e+000 +2.0660e-001 -6.8995e-001 +5.5412e-001 -6.9375e-001 -1.3597e+000 +2.6712e+000 +1.6660e+000 +5.3940e+000 -1.3996e+000 +7.3929e-001 +3.8361e+000
