% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.327057257e+003 +1.476207257e+003 +1.476207257e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
15 0 +1.165064915e+003 +1.314214915e+003 +1.314214915e+003 +7.8164e-001 +2.1146e-001 +3.6675e-001 +2.5179e+000 -3.6138e+000
215 0 +8.724879160e+002 +1.021637916e+003 +1.021637916e+003 +7.6531e-001 +2.9178e-001 +3.1189e-001 +2.2353e+000 -3.7511e+000
217 0 +4.988950292e+002 +6.480450292e+002 +6.480450292e+002 -6.2001e-001 -2.1732e+000 -2.8122e-001 -6.3495e-001 -1.5946e+000
223 0 +2.685932388e+002 +4.177432388e+002 +4.177432388e+002 -3.6841e-001 -1.1485e+000 -1.0369e+000 +2.4364e+000 -1.5132e+000
242 0 +2.147605321e+002 +3.639105321e+002 +3.639105321e+002 -1.5470e+000 -1.2230e+000 -2.2094e+000 +1.6562e+000 -3.1116e+000
330 0 +7.793013940e+001 +2.270801394e+002 +2.270801394e+002 -1.5547e+000 -1.3355e+000 -1.7871e+000 +1.5855e+000 -3.2903e+000
378 0 +5.459847441e+001 +2.037484744e+002 +2.037484744e+002 -1.5682e+000 -1.1345e+000 -6.6663e-001 +1.4555e+000 -2.9373e+000
492 0 +4.111681970e+001 +1.902668197e+002 +1.902668197e+002 -6.4147e-001 -1.0491e+000 -1.3499e+000 +7.1020e-001 -3.9376e+000
535 0 +2.405029496e+001 +1.732002950e+002 +1.732002950e+002 -1.1305e-001 -3.4695e-001 -2.1020e-001 +1.3729e+000 -3.8331e+000
569 0 +9.470551310e+000 +1.586205513e+002 +1.586205513e+002 -6.1867e-001 -1.2405e+000 -1.0558e+000 +8.7210e-001 -3.9602e+000
767 0 +5.938368653e+000 +1.550883687e+002 +1.550883687e+002 -6.4403e-001 -1.0466e+000 -8.2492e-001 +9.3079e-001 -3.8069e+000
947 0 +3.866342670e+000 +1.530163427e+002 +1.530163427e+002 -6.0374e-001 -1.0785e+000 -9.0853e-001 +8.3559e-001 -3.7936e+000
1025 0 +3.737929014e+000 +1.528879290e+002 +1.528879290e+002 -6.3544e-001 -1.2489e+000 -9.7987e-001 +8.6183e-001 -3.6787e+000
1031 0 +3.236233537e+000 +1.523862335e+002 +1.523862335e+002 -5.5137e-001 -1.1044e+000 -8.7178e-001 +8.9055e-001 -3.8048e+000
1119 0 +3.189280130e+000 +1.523392801e+002 +1.523392801e+002 -5.5812e-001 -1.0998e+000 -8.6974e-001 +8.8379e-001 -3.8010e+000
1126 0 +3.126251485e+000 +1.522762515e+002 +1.522762515e+002 -3.3948e-001 -8.8731e-001 -8.2401e-001 +9.5120e-001 -3.7205e+000
1145 0 +1.230242557e+000 +1.503802426e+002 +1.503802426e+002 -2.1205e-001 -6.9142e-001 -5.2778e-001 +1.0420e+000 -3.7151e+000
1639 0 +1.192591836e+000 +1.503425918e+002 +1.503425918e+002 -2.4051e-001 -6.8199e-001 -4.9785e-001 +1.0645e+000 -3.7165e+000
1716 0 +1.143304658e+000 +1.502933047e+002 +1.502933047e+002 -2.4100e-001 -7.0232e-001 -5.2759e-001 +1.0489e+000 -3.7180e+000
1734 0 +8.038224788e-001 +1.499538225e+002 +1.499538225e+002 -1.6147e-001 -5.8726e-001 -3.5016e-001 +1.2124e+000 -3.6203e+000
1804 0 +7.713133242e-001 +1.499213133e+002 +1.499213133e+002 -1.8434e-001 -6.1520e-001 -3.8073e-001 +1.1967e+000 -3.6215e+000
1969 0 +6.243789652e-001 +1.497743790e+002 +1.497743790e+002 -1.5944e-001 -5.8581e-001 -3.5834e-001 +1.2332e+000 -3.5981e+000
2005 0 +6.121457874e-001 +1.497621458e+002 +1.497621458e+002 -1.6698e-001 -5.7931e-001 -3.4018e-001 +1.2421e+000 -3.5861e+000
2079 0 +5.971687925e-001 +1.497471688e+002 +1.497471688e+002 -1.4212e-001 -5.6383e-001 -3.2713e-001 +1.2674e+000 -3.5720e+000
2115 0 +5.125188498e-001 +1.496625188e+002 +1.496625188e+002 -1.5459e-001 -5.6637e-001 -3.2888e-001 +1.2750e+000 -3.5630e+000
2215 0 +4.630199447e-001 +1.496130199e+002 +1.496130199e+002 -1.3498e-001 -5.3454e-001 -2.9152e-001 +1.3203e+000 -3.5320e+000
2306 0 +4.553242108e-001 +1.496053242e+002 +1.496053242e+002 -1.4983e-001 -5.4761e-001 -3.0434e-001 +1.3060e+000 -3.5395e+000
2384 0 +4.276810162e-001 +1.495776810e+002 +1.495776810e+002 -1.2146e-001 -5.1428e-001 -2.5564e-001 +1.3753e+000 -3.4871e+000
2406 0 +4.072779084e-001 +1.495572779e+002 +1.495572779e+002 -1.3499e-001 -5.2304e-001 -2.6971e-001 +1.3539e+000 -3.5028e+000
