% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.076966042e+005 +2.074867242e+005 +2.074867242e+005 +0.0000e+000 +0.0000e+000
9 0 +4.092389646e+003 +3.882509646e+003 +3.882509646e+003 +4.7030e+000 +3.7825e-001
76 0 +4.802875428e+002 +2.704075428e+002 +2.704075428e+002 -1.6617e+000 +4.6949e-001
274 0 +5.295284808e+001 -1.569271519e+002 -1.569271519e+002 -6.4073e+000 +4.4754e-001
603 0 +4.516154730e+001 -1.647184527e+002 -1.647184527e+002 -5.7309e+000 +4.4966e-001
786 0 +1.240323399e+001 -1.974767660e+002 -1.974767660e+002 -6.3051e-001 +4.4505e-001
839 0 +5.549204577e+000 -2.043307954e+002 -2.043307954e+002 -1.1676e+000 +4.4846e-001
1458 0 +5.375334347e+000 -2.045046657e+002 -2.045046657e+002 -8.1599e-001 +4.4687e-001
1645 0 +4.492869356e+000 -2.053871306e+002 -2.053871306e+002 -9.2688e-001 +4.4805e-001
1710 0 +4.275748612e+000 -2.056042514e+002 -2.056042514e+002 -7.6612e-001 +4.4852e-001
1910 0 +4.020398202e+000 -2.058596018e+002 -2.058596018e+002 -7.6922e-001 +4.4795e-001
2225 0 +3.853460177e+000 -2.060265398e+002 -2.060265398e+002 -7.1020e-001 +4.4797e-001
2243 0 +3.633321823e+000 -2.062466782e+002 -2.062466782e+002 -6.3014e-001 +4.4803e-001
2362 0 +9.083416006e-001 -2.089716584e+002 -2.089716584e+002 +5.9142e-001 +4.4878e-001
2422 0 +6.404422560e-001 -2.092395577e+002 -2.092395577e+002 +4.3818e-001 +4.4836e-001
2463 0 +2.737059768e-001 -2.096062940e+002 -2.096062940e+002 +6.8504e-001 +4.4788e-001
2523 0 +1.324713614e-001 -2.097475286e+002 -2.097475286e+002 +9.2873e-001 +4.4825e-001
2525 0 +5.432279435e-002 -2.098256772e+002 -2.098256772e+002 +1.1348e+000 +4.4823e-001
2623 0 +1.285896706e-002 -2.098671410e+002 -2.098671410e+002 +1.3045e+000 +4.4804e-001
2690 0 +5.618803581e-003 -2.098743812e+002 -2.098743812e+002 +1.1716e+000 +4.4794e-001
2923 0 +3.290468248e-005 -2.098799671e+002 -2.098799671e+002 +1.2077e+000 +4.4801e-001
3149 0 +2.461020375e-005 -2.098799754e+002 -2.098799754e+002 +1.2070e+000 +4.4800e-001
3723 0 +7.125053685e-006 -2.098799929e+002 -2.098799929e+002 +1.2062e+000 +4.4800e-001
3823 0 +1.688209778e-006 -2.098799983e+002 -2.098799983e+002 +1.2070e+000 +4.4800e-001
3923 0 +2.800028369e-007 -2.098799997e+002 -2.098799997e+002 +1.2075e+000 +4.4800e-001
4023 0 +2.608119587e-007 -2.098799997e+002 -2.098799997e+002 +1.2077e+000 +4.4800e-001
4025 0 +8.224557746e-008 -2.098799999e+002 -2.098799999e+002 +1.2074e+000 +4.4800e-001
4523 0 +8.088559866e-008 -2.098799999e+002 -2.098799999e+002 +1.2074e+000 +4.4800e-001
4623 0 +7.165419902e-008 -2.098799999e+002 -2.098799999e+002 +1.2074e+000 +4.4800e-001
4723 0 +6.127467600e-008 -2.098799999e+002 -2.098799999e+002 +1.2074e+000 +4.4800e-001
4758 0 +1.703824637e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
7415 0 +0.000000000e+000 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
