% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.592654473e+003 +6.046154473e+003 +6.046154473e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
38 0 +5.287973697e+003 +4.741473697e+003 +4.741473697e+003 +2.9830e+000 +4.8361e+000 +9.1206e-001 +1.3207e-002 +3.7241e+000
50 0 +3.228322070e+003 +2.681822070e+003 +2.681822070e+003 -3.3563e+000 -2.6536e+000 +3.1340e+000 +9.0769e-001 +9.7075e-001
64 0 +1.254756024e+003 +7.082560239e+002 +7.082560239e+002 -2.0501e+000 -3.1874e-001 +3.9222e+000 -1.8846e+000 +8.5534e-001
149 0 +1.012896859e+003 +4.663968589e+002 +4.663968589e+002 +2.5343e+000 +4.5974e+000 +1.7479e+000 -1.1032e+000 +6.5326e-001
164 0 +8.289751629e+002 +2.824751629e+002 +2.824751629e+002 -2.7539e+000 +1.1363e-001 -1.0379e-001 -6.3961e-001 +5.7650e-001
178 0 +4.577916342e+001 -5.007208366e+002 -5.007208366e+002 +2.8268e+000 +3.5014e+000 +1.3905e+000 -2.4058e+000 +9.6465e-001
257 0 +2.413223957e+000 -5.440867760e+002 -5.440867760e+002 +4.3104e-001 -1.3056e-001 +6.6071e-001 -1.0306e+000 +2.3850e+000
912 0 +2.339341530e+000 -5.441606585e+002 -5.441606585e+002 +4.8831e-001 -2.0973e-002 +5.2621e-001 -1.0936e+000 +2.3448e+000
1044 0 +1.896728650e+000 -5.446032713e+002 -5.446032713e+002 +2.4614e-001 -4.3295e-002 +5.6904e-001 -1.0272e+000 +2.3637e+000
1267 0 +1.748891404e+000 -5.447511086e+002 -5.447511086e+002 +7.4058e-002 -1.6544e-001 +6.5073e-001 -9.6361e-001 +2.3994e+000
1356 0 +1.657770245e+000 -5.448422298e+002 -5.448422298e+002 +1.7316e-001 -1.2181e-001 +6.2049e-001 -9.6479e-001 +2.3882e+000
1367 0 +1.600045180e+000 -5.448999548e+002 -5.448999548e+002 +1.3808e-002 -1.1841e-001 +6.3383e-001 -9.5721e-001 +2.4014e+000
